toilet_id,toilet_lat,toilet_long,borehole_id,borehole_type,distance_m,surviving_fio_load,Q_L_per_day,concentration_CFU_per_L
243744,-6.201541999999994,39.261283,privbh_8134,private,9.065747214677172,12684482851.459621,2000.0,6342241.42572981
243727,-6.201469000000004,39.261313,privbh_8134,private,0.6316700090584844,12791917176.99125,2000.0,6395958.588495624
243680,-6.20141100000001,39.261741,privbh_8130,private,9.699516782892001,12676446359.150951,2000.0,6338223.179575476
243619,-6.201217000000006,39.260023,privbh_8138,private,7.562838661463229,101628486414.77267,2000.0,50814243.20738634
243603,-6.200389000000004,39.260508,privbh_8126,private,9.571653749411343,101424538493.31146,2000.0,50712269.24665573
243623,-6.200454000000002,39.261021,privbh_8127,private,4.614532797257552,12741070051.855059,2000.0,6370535.02592753
243514,-6.200527000000006,39.261029,privbh_8127,private,4.745606146575958,12739400146.571892,2000.0,6369700.073285946
243624,-6.200473999999994,39.261032,privbh_8127,private,2.124620330430103,12772833728.995403,2000.0,6386416.864497702
243561,-6.202197000000002,39.259133,privbh_8197,private,7.807433586815342,12700453955.315485,2000.0,6350226.977657743
243527,-6.202123000000008,39.25918,privbh_8197,private,3.3589058235721447,12757078131.07062,2000.0,6378539.06553531
243562,-6.202141999999998,39.259233,privbh_8197,private,9.268235249825745,12681914655.473408,2000.0,6340957.327736704
243578,-6.201846999999992,39.25928,privbh_8140,private,7.803169048345936,12700508117.005444,2000.0,6350254.058502722
243559,-6.202262000000004,39.259422,privbh_8195,private,8.480658925208727,12691906565.386236,2000.0,6345953.282693118
243557,-6.202553000000002,39.259494,privbh_8199,private,8.161288422581544,12695960633.305716,2000.0,6347980.316652858
242308,-6.199268999999998,39.260806,privbh_8121,private,5.853108787794075,12725299037.21128,2000.0,6362649.51860564
242309,-6.199157000000008,39.260517,privbh_8122,private,8.903035124905061,12686546938.093431,2000.0,6343273.469046716
242370,-6.199307999999998,39.259727,privbh_8123,private,8.134391983696414,126963021140.27267,2000.0,63481510.57013634
243505,-6.198883999999996,39.260988,privbh_8119,private,2.686236669388572,12765662310.859695,2000.0,6382831.155429848
242497,-6.200137999999998,39.261958,privbh_8215,private,6.404953781628916,12718278581.92226,2000.0,6359139.2909611305
243697,-6.200153,39.261884,privbh_8215,private,7.15765555861267,12708709112.963425,2000.0,6354354.5564817125
242361,-6.199722999999996,39.259054,privbh_8109,private,6.667764222233915,101719492197.65929,2000.0,50859746.09882964
242363,-6.199809000000008,39.259392,privbh_8113,private,5.904709305428046,101797139377.07921,2000.0,50898569.6885396
242302,-6.197183999999994,39.26037800000001,privbh_8101,private,9.41486059322732,126800553016.99585,2000.0,63400276.50849792
242302,-6.197183999999994,39.26037800000001,privbh_8102,private,8.281154296409236,126944389120.93369,2000.0,63472194.56046684
242340,-6.198305999999996,39.260252,privbh_8116,private,4.227715090496322,12745999476.68714,2000.0,6372999.738343569
242275,-6.198338000000002,39.259086,privbh_8106,private,3.8312120577939415,12751054306.19586,2000.0,6375527.15309793
242353,-6.197984000000004,39.259133,privbh_8104,private,1.5269134543518605,102243763372.53366,2000.0,51121881.68626683
242230,-6.194505,39.260217,privbh_7599,private,7.733091801212025,12701398164.837172,2000.0,6350699.082418586
242230,-6.194505,39.260217,privbh_7600,private,7.572613130439492,12703436631.892485,2000.0,6351718.315946243
242231,-6.194490999999998,39.26024,privbh_7600,private,7.582478640617792,12703311306.627293,2000.0,6351655.653313646
242440,-6.195556000000004,39.260619,privbh_7593,private,9.245966393779241,126821970703.49783,2000.0,63410985.35174891
242111,-6.194205000000004,39.259302,privbh_7601,private,5.330741819526325,12731948049.550667,2000.0,6365974.024775334
242117,-6.194147999999994,39.259389,privbh_7601,private,9.02897671005781,12684949274.870165,2000.0,6342474.637435082
242153,-6.193645000000006,39.257754,privbh_7605,private,8.038113463169381,12697524554.057383,2000.0,6348762.277028691
242154,-6.193622999999996,39.257703,privbh_7605,private,8.398426028731828,12692950300.539015,2000.0,6346475.150269507
242158,-6.193429000000006,39.258554,privbh_7603,private,7.864221981589356,126997327374.0106,2000.0,63498663.687005304
253776,-6.195521000000004,39.25733,privbh_4533,private,4.466989804416188,127429500461.49094,2000.0,63714750.230745465
253801,-6.195586999999994,39.257884,privbh_4717,private,5.993666025859819,127235105300.21812,2000.0,63617552.65010906
242189,-6.195406000000002,39.259821,privbh_7614,private,9.767588220947383,101404667876.69394,2000.0,50702333.93834697
242234,-6.194852999999998,39.25947000000001,privbh_7612,private,6.86641638612558,12712410925.919168,2000.0,6356205.462959584
242207,-6.19421499999999,39.260781,privbh_4801,private,8.865993409314088,12687016878.260586,2000.0,6343508.439130293
246605,-6.193362,39.260198,privbh_4800,private,5.424052736295604,12730760075.232254,2000.0,6365380.037616127
246608,-6.193168000000006,39.260497,privbh_5007,private,9.05302162266961,101477154160.32231,2000.0,50738577.080161154
246648,-6.19405699999999,39.260816000000005,privbh_4802,private,8.386623518281977,12693100110.10164,2000.0,6346550.05505082
246682,-6.193781000000002,39.260814,privbh_4797,private,5.823319517057917,12725678120.235775,2000.0,6362839.060117887
246692,-6.194183000000004,39.260756,privbh_4801,private,4.528263166217686,12742169266.68123,2000.0,6371084.633340615
246692,-6.194183000000004,39.260756,privbh_4802,private,7.403297511654227,12705587704.226444,2000.0,6352793.852113222
246693,-6.194175999999996,39.260823,privbh_4801,private,9.346618816137934,12680920640.732765,2000.0,6340460.320366383
246693,-6.194175999999996,39.260823,privbh_4802,private,8.555661207891667,12690954679.119501,2000.0,6345477.339559751
247083,-6.195204,39.262192,privbh_4785,private,6.42661624227088,12718003075.69713,2000.0,6359001.537848565
247094,-6.195067000000008,39.262216,privbh_4785,private,9.04894651475677,12684695961.439848,2000.0,6342347.980719924
246663,-6.193276000000002,39.261397,privbh_4794,private,7.087924284538903,12709595338.340158,2000.0,6354797.669170079
246681,-6.19430700000001,39.261209,privbh_4803,private,4.696300461664057,12740028286.906801,2000.0,6370014.143453401
246633,-6.193232,39.262246000000005,privbh_4789,private,6.483378253836865,12717281196.747295,2000.0,6358640.598373648
246655,-6.193915999999998,39.261612,privbh_4805,private,6.6427749247223025,12715254266.009117,2000.0,6357627.133004558
246675,-6.193864999999998,39.261622,privbh_4805,private,2.031801175761688,12774019347.648058,2000.0,6387009.673824029
247097,-6.193105999999996,39.264592,privbh_5418,private,6.518355016245117,12716836395.2033,2000.0,6358418.19760165
247130,-6.194085,39.26303,privbh_4787,private,9.482501825743068,12679197636.137712,2000.0,6339598.818068856
247131,-6.193942,39.262972,privbh_4787,private,8.519682972197346,101531290283.93625,2000.0,50765645.14196812
247183,-6.194079999999992,39.264079,privbh_4779,private,3.2757859817351163,12758138541.457136,2000.0,6379069.270728568
242450,-6.194405999999996,39.263361,privbh_4786,private,3.8535788765758143,12750769108.864407,2000.0,6375384.554432203
247092,-6.194865,39.26353,privbh_4781,private,4.933116315579868,12737011603.44246,2000.0,6368505.801721229
247084,-6.195819999999994,39.264427,privbh_5947,private,9.750404507999344,12675801300.046223,2000.0,6337900.650023111
247038,-6.194519999999996,39.264485,privbh_5955,private,9.819563673393837,12674924682.521023,2000.0,6337462.341260511
247057,-6.194228000000004,39.264201,privbh_5959,private,9.108273717112931,12683943436.238544,2000.0,6341971.718119272
247080,-6.19473899999999,39.264074,privbh_5952,private,3.8274421811564787,12751102376.188202,2000.0,6375551.188094101
247087,-6.195131000000006,39.264296,privbh_5948,private,7.923038177771531,12698985809.394863,2000.0,6349492.904697431
247182,-6.194331000000004,39.264246,privbh_5954,private,5.679566960480442,12727507600.492823,2000.0,6363753.800246411
247186,-6.194113000000004,39.264064,privbh_4779,private,2.903385800832977,12762890559.32919,2000.0,6381445.279664595
247665,-6.194336999999996,39.265821,privbh_5615,private,3.178674171495458,12759377567.547245,2000.0,6379688.7837736225
247009,-6.195960000000004,39.264753,privbh_5945,private,8.447202421129314,12692331199.31336,2000.0,6346165.59965668
247079,-6.195738999999996,39.265479,privbh_5944,private,8.824694703469564,12687540846.458214,2000.0,6343770.423229107
247066,-6.193599000000002,39.265053,privbh_5613,private,2.39388184456214,102155159675.44565,2000.0,51077579.83772282
247068,-6.193651000000004,39.265027,privbh_5613,private,8.791443525621109,101503701833.19496,2000.0,50751850.91659748
247599,-6.194496000000004,39.267248,privbh_5938,private,7.559533571264357,12703602788.330263,2000.0,6351801.394165131
247652,-6.194531,39.267282,privbh_5938,private,3.9101635847336036,12750047630.7281,2000.0,6375023.81536405
247654,-6.194477,39.267383,privbh_5938,private,8.769270672939827,126882440605.96739,2000.0,63441220.302983694
247671,-6.194594999999994,39.267317,privbh_5938,private,8.88131177060821,126868225354.40813,2000.0,63434112.677204065
247682,-6.194062999999996,39.26618,privbh_5612,private,8.275468235248669,12694511093.654634,2000.0,6347255.546827317
247682,-6.194062999999996,39.26618,privbh_5616,private,4.511205050132742,12742386625.93762,2000.0,6371193.31296881
247603,-6.193584000000008,39.266424,privbh_5623,private,3.2309990124441144,12758709952.611996,2000.0,6379354.976305998
247609,-6.193224000000002,39.266625,privbh_5604,private,9.562993713411613,12678177104.658663,2000.0,6339088.552329332
247609,-6.193224000000002,39.266625,privbh_5622,private,9.979822297822889,12672893579.281912,2000.0,6336446.789640956
247612,-6.193706000000008,39.266669,privbh_5609,private,9.082477980912012,12684270632.117525,2000.0,6342135.316058762
247613,-6.193681999999998,39.266797,privbh_5608,private,2.9374560754036634,12762455731.55091,2000.0,6381227.865775456
247624,-6.193905000000004,39.266715,privbh_5610,private,7.134790584258467,127089997005.93498,2000.0,63544998.50296749
247643,-6.193736,39.266553,privbh_5609,private,6.822998591403342,127129628827.49466,2000.0,63564814.41374733
247647,-6.193956999999994,39.266952,privbh_5617,private,5.464221174993194,127302487107.47026,2000.0,63651243.55373513
247661,-6.193983999999996,39.266947,privbh_5617,private,3.900944618912594,102001321388.1859,2000.0,51000660.69409295
247675,-6.193945999999994,39.266601,privbh_5610,private,7.288669588049565,12707044202.839268,2000.0,6353522.101419634
247676,-6.193837000000002,39.26642,privbh_5611,private,6.435232481291905,12717893494.814848,2000.0,6358946.747407424
246571,-6.192557999999994,39.260388,privbh_4880,private,7.517714321107214,12704134054.581667,2000.0,6352067.027290833
247143,-6.191878999999998,39.263028,privbh_4792,private,2.734692454979056,12765043755.650251,2000.0,6382521.877825126
247145,-6.191936999999998,39.263034,privbh_4792,private,5.03671868134034,12735692087.261305,2000.0,6367846.043630652
246879,-6.192543000000008,39.264809,privbh_5421,private,4.706088244344484,101919228727.1107,2000.0,50959614.36355535
246915,-6.192270999999996,39.264759000000005,privbh_5422,private,9.98750693223872,12672796193.101955,2000.0,6336398.096550978
246931,-6.191922999999996,39.264788,privbh_5426,private,4.241451530668411,12745824393.23041,2000.0,6372912.196615205
246935,-6.192010000000002,39.264759000000005,privbh_5426,private,8.67895704769283,12689390033.66358,2000.0,6344695.01683179
246941,-6.192722000000008,39.264138,privbh_4775,private,7.198303440846772,12708192541.350897,2000.0,6354096.270675449
246951,-6.191863000000004,39.26507,privbh_5425,private,7.7724006727971275,12700898897.020649,2000.0,6350449.448510325
246957,-6.192064000000006,39.264151000000005,privbh_5416,private,9.83557015641582,12674721803.177984,2000.0,6337360.901588992
246958,-6.192213999999994,39.264083,privbh_5416,private,9.968583491395512,12673036008.28009,2000.0,6336518.0041400455
246987,-6.192155,39.264048,privbh_5416,private,5.405903376681759,12730991132.47178,2000.0,6365495.566235891
246841,-6.191174000000008,39.264831,privbh_5423,private,2.8495559986321872,12763577601.69502,2000.0,6381788.80084751
246857,-6.191212000000006,39.26436700000001,privbh_5411,private,6.935494872842711,12711532802.139961,2000.0,6355766.401069981
246858,-6.191564000000002,39.264592,privbh_5427,private,5.813827998546985,12725798906.818441,2000.0,6362899.453409221
246963,-6.191225999999996,39.264392,privbh_5411,private,9.757156855920167,12675715708.91464,2000.0,6337857.854457321
246860,-6.192458000000006,39.26618900000001,privbh_5596,private,8.919138363877712,12686342645.241241,2000.0,6343171.322620621
246898,-6.192723000000002,39.26637,privbh_5595,private,7.554059979616694,12703672322.854681,2000.0,6351836.1614273405
246900,-6.192444000000004,39.266075,privbh_5596,private,7.23637440264482,101661669899.58107,2000.0,50830834.94979054
247026,-6.192898000000002,39.265401,privbh_5600,private,9.959265071095144,12673154101.506317,2000.0,6336577.0507531585
247605,-6.192113000000004,39.265373,privbh_5434,private,6.507828122570763,12716970264.692522,2000.0,6358485.132346261
247606,-6.192564000000002,39.266066,privbh_5596,private,9.604476610987964,12677651188.044724,2000.0,6338825.594022362
247626,-6.192510999999994,39.26652,privbh_5590,private,1.7031534378685407,127782181901.42719,2000.0,63891090.95071359
247628,-6.192535000000006,39.266091,privbh_5596,private,5.383493587315475,127312764344.98253,2000.0,63656382.17249127
247691,-6.193001000000008,39.26653000000001,privbh_5602,private,4.1188877477990555,12747386665.420872,2000.0,6373693.332710436
246891,-6.191306000000004,39.266067,privbh_5439,private,7.7331142217803395,101611183040.51689,2000.0,50805591.52025845
246924,-6.191310999999994,39.26604,privbh_5439,private,6.66702741356983,12714945893.186256,2000.0,6357472.946593128
246928,-6.19157,39.265422,privbh_5435,private,8.803179636228014,12687813822.689198,2000.0,6343906.911344599
246948,-6.190876999999992,39.265401,privbh_5438,private,6.3253824830610474,12719290632.129114,2000.0,6359645.316064557
246949,-6.190993000000002,39.265313,privbh_5438,private,9.831471126470344,101398190058.7895,2000.0,50699095.02939475
247637,-6.191344999999994,39.267407,privbh_5594,private,7.760126865915643,127010547863.57611,2000.0,63505273.93178806
245977,-6.186334,39.265572,privbh_5083,private,1.8336055700125176,12776551353.058401,2000.0,6388275.676529201
245978,-6.186322000000006,39.265597,privbh_5083,private,3.9471063299064566,12749576617.667849,2000.0,6374788.308833924
245979,-6.186372999999994,39.265489,privbh_5083,private,9.83880132257906,12674680849.111929,2000.0,6337340.424555965
245990,-6.186008000000004,39.266312,privbh_5081,private,9.598212953832482,12677730596.753996,2000.0,6338865.298376998
245971,-6.186717,39.265877,privbh_5084,private,6.41293452029889,12718177081.069593,2000.0,6359088.540534797
246012,-6.186573,39.268073,privbh_5067,private,4.486606498708136,12742700074.045479,2000.0,6371350.03702274
246741,-6.190822000000002,39.263072,privbh_5863,private,8.832340210143498,101499550753.20653,2000.0,50749775.37660326
246821,-6.189206000000008,39.263861,privbh_5865,private,4.387323595593195,12743965269.107433,2000.0,6371982.6345537165
245950,-6.188519999999994,39.264788,privbh_5090,private,3.2595648488440405,12758345494.596363,2000.0,6379172.747298182
245963,-6.188273000000002,39.266384,privbh_5078,private,2.0350139003241616,12773978308.308262,2000.0,6386989.154154131
245967,-6.187872,39.264856,privbh_5087,private,9.181385833841656,12683016120.184887,2000.0,6341508.060092444
246040,-6.188018999999998,39.26498,privbh_5088,private,2.3623013983700627,12769798228.988808,2000.0,6384899.114494404
246853,-6.189998000000002,39.265739,privbh_5093,private,1.9481436265948813,12775088035.50097,2000.0,6387544.017750486
246851,-6.189964000000002,39.265375,privbh_5404,private,9.031301254182246,12684919788.18013,2000.0,6342459.894090065
246852,-6.190066,39.265293,privbh_5404,private,7.591429497127455,12703197601.619469,2000.0,6351598.8008097345
246986,-6.190454999999998,39.264053,privbh_5407,private,5.6158800763388,12728318201.606844,2000.0,6364159.100803422
246507,-6.189258000000006,39.257287,privbh_6032,private,3.365899185549261,127569889165.17435,2000.0,63784944.582587175
246507,-6.189258000000006,39.257287,privbh_6033,private,8.347703263652816,126935941384.03752,2000.0,63467970.69201876
246208,-6.189106000000008,39.257343,privbh_6031,private,5.675937437095557,12727553795.363123,2000.0,6363776.897681561
246211,-6.189197999999996,39.257795,privbh_6036,private,5.966412329440392,12723857297.440512,2000.0,6361928.648720256
246321,-6.189337999999998,39.257753,privbh_6038,private,2.5134190990240177,12767868632.244411,2000.0,6383934.316122206
246321,-6.189337999999998,39.257753,privbh_6039,private,6.495467688461481,12717127452.937004,2000.0,6358563.726468502
246412,-6.190462000000004,39.258278,privbh_4878,private,9.495464768977405,12679033277.483788,2000.0,6339516.638741894
246103,-6.188459000000002,39.257956,privbh_6040,private,6.563963580884092,12716256411.774775,2000.0,6358128.2058873875
246082,-6.188358,39.258528,privbh_6044,private,8.174040620591498,12695798732.93409,2000.0,6347899.366467045
246123,-6.188118,39.258175,privbh_6041,private,7.871312778254398,12699642686.497784,2000.0,6349821.343248892
246124,-6.187419000000004,39.259583,privbh_6193,private,4.2254112598352025,12746028841.345366,2000.0,6373014.420672683
246074,-6.188898999999998,39.257454,privbh_6029,private,7.36982765135895,12706012965.588554,2000.0,6353006.482794277
246109,-6.188550000000004,39.257497,privbh_6034,private,9.424896504417188,12679928046.429256,2000.0,6339964.023214628
250780,-6.188912000000006,39.257395,privbh_6030,private,8.63076058329965,12690001632.136831,2000.0,6345000.8160684155
246335,-6.192498999999992,39.257905,privbh_6020,private,3.434839257814806,12756109479.094225,2000.0,6378054.739547112
246366,-6.192803,39.258148,privbh_4868,private,9.509204895011505,12678859067.165403,2000.0,6339429.533582701
246452,-6.191398000000006,39.259748,privbh_4996,private,6.306000687094873,127195371572.14023,2000.0,63597685.786070116
246474,-6.190942999999998,39.259391,privbh_4994,private,9.067377432677187,126844621730.04213,2000.0,63422310.865021065
246517,-6.191160000000004,39.259217,privbh_5005,private,8.29767516492229,126942291906.6965,2000.0,63471145.95334825
246339,-6.192574999999994,39.257532,privbh_4872,private,0.7548600988140354,12790341436.62586,2000.0,6395170.71831293
246352,-6.192983000000004,39.257499,privbh_4870,private,4.814854538478939,12738517994.142103,2000.0,6369258.997071052
246352,-6.192983000000004,39.257499,privbh_4871,private,5.299570467762368,12732344927.767544,2000.0,6366172.463883772
246420,-6.192615,39.25758,privbh_4872,private,7.08920370647946,12709579077.41543,2000.0,6354789.538707715
251320,-6.19191,39.256979,privbh_6022,private,6.900940294917982,12711972051.379707,2000.0,6355986.025689853
245277,-6.180145000000004,39.262338,privbh_6208,private,5.2494972469171515,101863859945.99469,2000.0,50931929.972997345
246023,-6.181186000000002,39.268321,privbh_6134,private,7.2899215088343565,12707028294.636475,2000.0,6353514.147318237
246039,-6.181316000000008,39.268328,privbh_6134,private,9.061633300750723,12684535034.43761,2000.0,6342267.517218805
245753,-6.177809000000008,39.267699,privbh_6203,private,6.692853027711406,12714617526.139946,2000.0,6357308.763069973
245751,-6.177527999999992,39.267753,privbh_6099,private,7.141980985019744,12708908318.12091,2000.0,6354454.159060455
245193,-6.178283999999994,39.264806,privbh_6088,private,4.510486457010285,12742395782.532305,2000.0,6371197.891266152
245759,-6.178603999999998,39.267717,privbh_6204,private,3.9481233690791715,101996509206.84471,2000.0,50998254.60342236
245773,-6.178629999999994,39.267729,privbh_6204,private,6.677593651227674,12714811544.755922,2000.0,6357405.772377961
179451,-6.134997000000002,39.255951,privbh_1485,private,7.816800966703961,12700334985.895744,2000.0,6350167.492947872
179545,-6.134777999999992,39.256824,privbh_1487,private,8.997784514909991,12685344952.45438,2000.0,6342672.47622719
179546,-6.134913999999992,39.257123,privbh_1488,private,5.366414140815893,12731493879.509901,2000.0,6365746.939754951
179369,-6.13254400000001,39.25498,privbh_1495,private,3.0933201238328034,12760466678.547646,2000.0,6380233.3392738225
179525,-6.134390999999998,39.25701,privbh_1489,private,8.552191078147642,12690998718.455225,2000.0,6345499.359227613
178615,-6.126955999999994,39.255127,privbh_1659,private,4.426881429965088,101947689243.28775,2000.0,50973844.62164388
178436,-6.132143999999998,39.257624,privbh_1493,private,6.024133805706139,12723122878.809576,2000.0,6361561.439404788
178458,-6.132164000000004,39.257662,privbh_1493,private,9.607316816788677,126776151809.57414,2000.0,63388075.90478707
178190,-6.129305999999992,39.260564,privbh_1552,private,2.8046929091897552,102113201824.50696,2000.0,51056600.91225348
178500,-6.128178000000008,39.2566,privbh_1643,private,7.912116325722705,101592996052.77167,2000.0,50796498.02638584
178544,-6.129374999999992,39.256984,privbh_1640,private,6.492715727186025,101737299600.21957,2000.0,50868649.80010979
178551,-6.129373999999994,39.257634,privbh_1639,private,8.373862443534971,101546096709.87541,2000.0,50773048.3549377
178088,-6.125591999999996,39.258871,privbh_1632,private,8.778834790397934,12688122709.320513,2000.0,6344061.354660257
178581,-6.126540000000004,39.259045,privbh_1566,private,4.100626091324984,101980955647.5413,2000.0,50990477.82377065
178195,-6.127907999999996,39.26209,privbh_1556,private,9.89070672061635,101392183854.64835,2000.0,50696091.927324176
178143,-6.126817999999998,39.260225,privbh_1628,private,3.898677722572265,12750194076.858767,2000.0,6375097.038429383
178074,-6.125095000000008,39.258312,privbh_1634,private,9.514509395625756,12678791812.32807,2000.0,6339395.906164035
178133,-6.126264000000002,39.260314,privbh_1631,private,8.371349560039105,12693293985.463312,2000.0,6346646.992731656
178134,-6.126192000000004,39.260433,privbh_1631,private,7.05089762560546,12710065940.9043,2000.0,6355032.97045215
176926,-6.115733000000004,39.258043,privbh_1369,private,5.753958154882261,127265608212.17123,2000.0,63632804.10608561
176939,-6.117855999999992,39.256944,privbh_1424,private,2.7045210141013927,127654289012.23396,2000.0,63827144.50611698
177384,-6.118220000000002,39.25574300000001,privbh_1423,private,8.036405248063364,101580369953.4333,2000.0,50790184.97671665
177285,-6.117146000000004,39.254532,privbh_1365,private,1.3450062714945676,12782795492.403814,2000.0,6391397.746201907
177301,-6.117122999999992,39.254588,privbh_1365,private,6.128280826161785,12721797872.469786,2000.0,6360898.936234893
179745,-6.141453000000006,39.265857,privbh_1577,private,6.666585968950248,12714951506.131948,2000.0,6357475.753065974
179944,-6.140273000000006,39.270841,privbh_1651,private,6.426711782701034,101744014884.90964,2000.0,50872007.44245482
179946,-6.140223999999992,39.270874,privbh_1651,private,4.498212323539643,101940417482.86983,2000.0,50970208.74143492
182165,-6.146785000000008,39.242447,privbh_912,private,3.2144154016779,102071372318.76932,2000.0,51035686.15938466
182164,-6.146998999999998,39.242702,privbh_911,private,4.601044779930181,101929935238.3013,2000.0,50964967.61915065
182213,-6.145870000000006,39.243641,privbh_956,private,3.1287302615972568,102080118693.31648,2000.0,51040059.346658245
182272,-6.145957999999994,39.243682,privbh_956,private,9.885373624055596,101392724590.39723,2000.0,50696362.29519862
182201,-6.144659000000002,39.242406,privbh_1015,private,9.995035384711667,12672700786.917246,2000.0,6336350.3934586225
192505,-6.146923000000004,39.2439,privbh_874,private,2.14079014911363,102181017570.07788,2000.0,51090508.78503894
182252,-6.145879999999996,39.244188,privbh_901,private,8.071812219994248,12697096670.47477,2000.0,6348548.335237385
182268,-6.145664000000006,39.244043,privbh_902,private,8.421969304552002,101541211763.41483,2000.0,50770605.881707415
182274,-6.145933999999998,39.244182,privbh_901,private,3.2315803865905623,127587025350.30045,2000.0,63793512.67515022
182275,-6.145908000000004,39.24384,privbh_900,private,8.381757048743133,126931618808.36984,2000.0,63465809.40418492
182267,-6.145588999999998,39.244258,privbh_964,private,7.950643939785509,101589081992.42844,2000.0,50794540.99621422
182063,-6.145642000000008,39.245192,privbh_908,private,6.1871261494289875,127210492761.87352,2000.0,63605246.38093676
182105,-6.145438999999996,39.244288,privbh_964,private,9.586323687695744,12677881326.5631,2000.0,6338940.663281551
180549,-6.145554999999996,39.24785700000001,privbh_1611,private,8.418290732630208,126926981613.44044,2000.0,63463490.80672022
180553,-6.145479999999992,39.247801,privbh_1611,private,2.93546050649453,127624811999.36186,2000.0,63812405.99968093
180506,-6.145425999999994,39.247202,privbh_1609,private,5.7739338971769225,127263066012.56985,2000.0,63631533.00628493
180614,-6.142492000000004,39.248176,privbh_1607,private,2.360194656243634,12769825131.689022,2000.0,6384912.565844511
181802,-6.142423999999998,39.24412,privbh_961,private,7.801758790901203,12700526028.004196,2000.0,6350263.014002098
181800,-6.142351999999992,39.244165,privbh_961,private,1.9225949037043506,12775414426.854515,2000.0,6387707.213427258
181788,-6.142043000000002,39.24618,privbh_968,private,8.973505714077618,12685652941.156755,2000.0,6342826.470578378
181789,-6.142126999999992,39.246176,privbh_968,private,0.5198522578869461,127933476203.76146,2000.0,63966738.10188073
181827,-6.140552999999994,39.244272,privbh_975,private,9.312417929833632,12681354346.874357,2000.0,6340677.173437179
181737,-6.141260999999994,39.247473,privbh_959,private,9.639232321254687,126772105749.30125,2000.0,63386052.87465063
181848,-6.141031000000002,39.24484,privbh_966,private,7.8737239816268865,101596896520.90742,2000.0,50798448.260453716
181796,-6.140470000000006,39.245824000000006,privbh_972,private,8.613443245326557,12690221391.08679,2000.0,6345110.695543395
181663,-6.138965000000006,39.243992,privbh_1097,private,2.0546473355942863,127737275136.93994,2000.0,63868637.56846997
180086,-6.140409000000006,39.251146,privbh_1614,private,8.3467966662815,12693605646.388046,2000.0,6346802.823194023
181662,-6.138955000000006,39.244019,privbh_1097,private,2.4763692276741813,127683416888.9794,2000.0,63841708.4444897
183193,-6.140561999999992,39.238105,privbh_881,private,7.52023327764172,101632816427.68384,2000.0,50816408.21384192
181372,-6.13668800000001,39.243067,privbh_1096,private,6.635493965094205,12715346845.599123,2000.0,6357673.422799561
178939,-6.135843000000004,39.251318,privbh_1431,private,9.969822338731694,12673020308.332914,2000.0,6336510.154166457
178887,-6.135380999999996,39.251514,privbh_1430,private,9.355232329328224,101446491311.4078,2000.0,50723245.6557039
178809,-6.135084999999996,39.251795,privbh_1391,private,6.93400631131562,101692413792.4218,2000.0,50846206.8962109
178884,-6.135074,39.251767,privbh_1391,private,4.970462404243977,101892287478.08034,2000.0,50946143.739040166
178740,-6.132381000000002,39.250828,privbh_1237,private,9.921047911253837,101389107541.73859,2000.0,50694553.77086929
178768,-6.132302999999994,39.25169,privbh_1205,private,8.882834536204879,101494425731.18906,2000.0,50747212.86559453
178755,-6.132231,39.25164,privbh_1205,private,5.349287021856377,101853695481.4995,2000.0,50926847.74074975
178773,-6.131666000000006,39.251847000000005,privbh_1343,private,8.386842228578203,101544778671.92209,2000.0,50772389.335961044
177839,-6.129059999999996,39.253141,privbh_1437,private,4.901827638021186,12737410133.926294,2000.0,6368705.066963147
181315,-6.126531000000002,39.248956,privbh_1396,private,6.847890551779474,101701171488.95703,2000.0,50850585.74447852
153963,-6.114125000000004,39.253227,privbh_2319,private,4.596888395362298,12741294862.398947,2000.0,6370647.431199473
177483,-6.114286000000004,39.251672,privbh_2315,private,9.294706757671008,126815789505.13441,2000.0,63407894.75256721
181101,-6.118463,39.249016,privbh_1525,private,6.235265154270275,12720436912.27407,2000.0,6360218.456137035
177810,-6.126522000000006,39.252969,privbh_1438,private,1.3116461194804891,12783221935.51767,2000.0,6391610.967758835
154579,-6.098617000000006,39.252303,privbh_2234,private,9.317011971003767,101450368706.75374,2000.0,50725184.35337687
154459,-6.109108000000004,39.250559,privbh_2200,private,4.53322439323022,12742106050.043684,2000.0,6371053.025021842
154464,-6.109120999999996,39.250536,privbh_2200,private,7.215599739497505,12707972738.558283,2000.0,6353986.369279142
153910,-6.110958999999998,39.257458,privbh_2203,private,7.426054332760081,12705298568.72993,2000.0,6352649.284364966
153922,-6.110145,39.257578,privbh_2166,private,7.447829147311092,12705021916.22182,2000.0,6352510.958110911
154498,-6.111178000000006,39.252588,privbh_2201,private,7.8832162218209305,12699491517.917465,2000.0,6349745.758958733
154273,-6.112690000000006,39.249644,privbh_2997,private,9.541752285398005,101427571280.84146,2000.0,50713785.64042073
154274,-6.112814999999996,39.24978,privbh_2906,private,2.254238980579735,12771178238.822384,2000.0,6385589.119411192
153775,-6.109157000000002,39.253117,privbh_2163,private,8.229526776762315,101560754491.24707,2000.0,50780377.24562354
153790,-6.109847000000008,39.252988,privbh_2202,private,9.394042596416542,12680319277.798132,2000.0,6340159.638899066
153791,-6.109847999999994,39.252902,privbh_2202,private,3.960417188785974,12749406910.982191,2000.0,6374703.455491096
153739,-6.105815000000008,39.252813,privbh_2226,private,2.2491537111742455,12771243183.869486,2000.0,6385621.591934743
