borehole_id,borehole_type,total_surviving_fio_load,Q_L_per_day,concentration_CFU_per_L
privbh_15118,private,113453214632.81161,2000.0,56726607.31640581
privbh_1512,private,112866250922.61082,2000.0,56433125.46130541
privbh_15120,private,101229314805.88486,2000.0,50614657.40294243
privbh_15121,private,100417385346.38795,2000.0,50208692.67319398
privbh_15123,private,101733153988.25984,2000.0,50866576.99412992
privbh_15125,private,100565097755.3872,2000.0,50282548.8776936
privbh_15127,private,12689460820.89124,2000.0,6344730.410445619
privbh_15128,private,201977972940.12744,2000.0,100988986.47006372
privbh_1513,private,402306944653.7144,2000.0,201153472.3268572
privbh_15131,private,139146933769.32397,2000.0,69573466.88466199
privbh_15133,private,12449296569.318724,2000.0,6224648.2846593615
privbh_15134,private,12466808989.44246,2000.0,6233404.494721229
privbh_15135,private,25021946683.79837,2000.0,12510973.341899185
privbh_15136,private,25049962666.621925,2000.0,12524981.333310964
privbh_15137,private,213206463171.1314,2000.0,106603231.5855657
privbh_15139,private,12528285439.002493,2000.0,6264142.719501247
privbh_1514,private,525144196012.2871,2000.0,262572098.00614354
privbh_15140,private,12468491043.69708,2000.0,6234245.521848541
privbh_15141,private,25204234083.103592,2000.0,12602117.041551797
privbh_15142,private,126362406087.2728,2000.0,63181203.0436364
privbh_15143,private,112042941449.50525,2000.0,56021470.72475263
privbh_15144,private,327338334454.3342,2000.0,163669167.2271671
privbh_15145,private,401941487378.49866,2000.0,200970743.68924934
privbh_15146,private,314022401417.5347,2000.0,157011200.70876735
privbh_15147,private,316747103934.96423,2000.0,158373551.96748212
privbh_15148,private,801436004316.4802,2000.0,400718002.15824014
privbh_15149,private,428567654487.79596,2000.0,214283827.24389797
privbh_1515,private,489976739156.77686,2000.0,244988369.57838842
privbh_15150,private,439716513621.2284,2000.0,219858256.8106142
privbh_15151,private,24988983470.874786,2000.0,12494491.735437393
privbh_15152,private,213257650156.2785,2000.0,106628825.07813925
privbh_15153,private,350776459936.56305,2000.0,175388229.96828154
privbh_15154,private,12437698110.56827,2000.0,6218849.055284135
privbh_15155,private,464914781634.3334,2000.0,232457390.8171667
privbh_15157,private,300433409055.2667,2000.0,150216704.52763337
privbh_15158,private,125650543345.03543,2000.0,62825271.67251772
privbh_15159,private,428039075765.2544,2000.0,214019537.8826272
privbh_1516,private,12605442708.048023,2000.0,6302721.354024012
privbh_15160,private,438985791907.77606,2000.0,219492895.95388803
privbh_15161,private,304875390932.7331,2000.0,152437695.46636656
privbh_15162,private,124735568473.22678,2000.0,62367784.236613385
privbh_15163,private,125639973316.57932,2000.0,62819986.658289656
privbh_15164,private,24918329799.855545,2000.0,12459164.899927773
privbh_15165,private,200141973226.65094,2000.0,100070986.61332548
privbh_15167,private,125938293059.75064,2000.0,62969146.52987532
privbh_15168,private,125501104314.1746,2000.0,62750552.1570873
privbh_15169,private,514794963770.14966,2000.0,257397481.88507482
privbh_1517,private,301960366515.9623,2000.0,150980183.25798115
privbh_15174,private,299328380598.2799,2000.0,149664190.29913995
privbh_15175,private,402302475463.1091,2000.0,201151237.73155454
privbh_15176,private,199685596094.02313,2000.0,99842798.04701157
privbh_15177,private,399786459172.657,2000.0,199893229.58632848
privbh_15178,private,201357211425.3376,2000.0,100678605.71266879
privbh_1518,private,829342624307.6453,2000.0,414671312.15382266
privbh_15180,private,99510474446.27351,2000.0,49755237.22313676
privbh_15181,private,300337825708.7208,2000.0,150168912.8543604
privbh_15182,private,426436914142.8954,2000.0,213218457.0714477
privbh_15185,private,12457192193.783031,2000.0,6228596.096891516
privbh_15187,private,99814353709.61038,2000.0,49907176.854805194
privbh_15188,private,25298561344.90555,2000.0,12649280.672452774
privbh_1519,private,238126273286.28946,2000.0,119063136.64314473
privbh_15195,private,200227487696.37512,2000.0,100113743.84818757
privbh_15196,private,224498265705.54822,2000.0,112249132.85277411
privbh_15197,private,427993840082.152,2000.0,213996920.04107597
privbh_15199,private,101722993904.43654,2000.0,50861496.95221827
privbh_152,private,889957897689.7452,2000.0,444978948.8448726
privbh_1520,private,453472067508.931,2000.0,226736033.75446552
privbh_15205,private,12490678238.577951,2000.0,6245339.119288975
privbh_1521,private,137581520998.01385,2000.0,68790760.49900693
privbh_15210,private,25166448220.728317,2000.0,12583224.110364158
privbh_15212,private,99755994528.16272,2000.0,49877997.26408136
privbh_15214,private,25046778650.495525,2000.0,12523389.325247763
privbh_15218,private,12480241792.674746,2000.0,6240120.896337373
privbh_1522,private,450284230001.3283,2000.0,225142115.00066414
privbh_15220,private,113945931993.49245,2000.0,56972965.99674623
privbh_15221,private,200793308627.9165,2000.0,100396654.31395826
privbh_15222,private,200230334551.7437,2000.0,100115167.27587186
privbh_15223,private,99988084325.65816,2000.0,49994042.16282908
privbh_15225,private,126106615423.51942,2000.0,63053307.71175971
privbh_15226,private,126064522149.03046,2000.0,63032261.07451523
privbh_15228,private,12513034344.32856,2000.0,6256517.17216428
privbh_1523,private,2587022373807.286,2000.0,1293511186.9036431
privbh_15232,private,137410794001.16025,2000.0,68705397.00058012
privbh_15233,private,24961707808.544262,2000.0,12480853.904272132
privbh_15235,private,200407011487.25,2000.0,100203505.743625
privbh_1524,private,225812678652.7602,2000.0,112906339.3263801
privbh_15241,private,101037023241.88728,2000.0,50518511.62094364
privbh_15242,private,101199465413.63878,2000.0,50599732.70681939
privbh_15243,private,37638363697.71896,2000.0,18819181.84885948
privbh_15244,private,12576002829.500986,2000.0,6288001.414750493
privbh_15245,private,12645046852.393288,2000.0,6322523.426196644
privbh_15246,private,24954638719.26979,2000.0,12477319.359634895
privbh_15247,private,100321001929.29546,2000.0,50160500.964647725
privbh_15248,private,99674184435.03052,2000.0,49837092.21751526
privbh_1525,private,12563483523.441446,2000.0,6281741.7617207235
privbh_15251,private,99626121635.38805,2000.0,49813060.81769402
privbh_15253,private,100763942545.95956,2000.0,50381971.27297978
privbh_15254,private,202540487753.18317,2000.0,101270243.87659158
privbh_15255,private,100930161984.09312,2000.0,50465080.992046565
privbh_15257,private,24865052509.591072,2000.0,12432526.254795536
privbh_15258,private,100530350508.17714,2000.0,50265175.25408857
privbh_1526,private,25215985728.19797,2000.0,12607992.864098985
privbh_15260,private,24955711495.72415,2000.0,12477855.747862076
privbh_15261,private,99722234870.84694,2000.0,49861117.43542347
privbh_15264,private,25110811075.28321,2000.0,12555405.537641605
privbh_15265,private,12440705295.42312,2000.0,6220352.64771156
privbh_15266,private,99862213115.53444,2000.0,49931106.55776722
privbh_15268,private,99713964795.64713,2000.0,49856982.397823565
privbh_15272,private,100088246884.8464,2000.0,50044123.4424232
privbh_15273,private,126058791390.86568,2000.0,63029395.69543284
privbh_15274,private,24906416371.24875,2000.0,12453208.185624374
privbh_15275,private,12539883258.67149,2000.0,6269941.629335745
privbh_15278,private,12548802348.885635,2000.0,6274401.174442817
privbh_15281,private,113041459503.34335,2000.0,56520729.75167168
privbh_15284,private,249802347833.4893,2000.0,124901173.91674465
privbh_15285,private,12519371393.97935,2000.0,6259685.696989674
privbh_1529,private,300046503884.0592,2000.0,150023251.9420296
privbh_15290,private,113477889835.27753,2000.0,56738944.917638764
privbh_15292,private,100079075581.08054,2000.0,50039537.79054027
privbh_15293,private,12443370163.467775,2000.0,6221685.081733888
privbh_15296,private,303089654292.804,2000.0,151544827.146402
privbh_15297,private,113720047310.27832,2000.0,56860023.65513916
privbh_15298,private,99838790681.95917,2000.0,49919395.34097958
privbh_153,private,1213738110462.649,2000.0,606869055.2313244
privbh_1530,private,62794728216.31777,2000.0,31397364.108158886
privbh_15300,private,199732172607.23822,2000.0,99866086.30361912
privbh_15302,private,100271398759.3439,2000.0,50135699.37967195
privbh_15303,private,200552697019.5307,2000.0,100276348.50976536
privbh_15304,private,111870084551.95331,2000.0,55935042.27597665
privbh_15306,private,12577064982.437332,2000.0,6288532.491218666
privbh_15309,private,25374900597.53769,2000.0,12687450.298768844
privbh_1531,private,414900391291.94196,2000.0,207450195.64597097
privbh_15310,private,99600684004.63808,2000.0,49800342.00231904
privbh_15311,private,125927780088.44057,2000.0,62963890.04422028
privbh_15312,private,101408734245.6402,2000.0,50704367.1228201
privbh_15313,private,24954255877.84459,2000.0,12477127.938922295
privbh_15314,private,100156859352.71645,2000.0,50078429.67635822
privbh_15315,private,12594451194.433958,2000.0,6297225.597216979
privbh_15317,private,100669927557.06856,2000.0,50334963.77853428
privbh_15319,private,99887354337.76073,2000.0,49943677.168880366
privbh_1532,private,700396416690.6,2000.0,350198208.34529996
privbh_15320,private,12628626367.494596,2000.0,6314313.183747298
privbh_15321,private,199789462008.9234,2000.0,99894731.0044617
privbh_15322,private,101267322216.13672,2000.0,50633661.10806836
privbh_15323,private,12626845854.382875,2000.0,6313422.927191438
privbh_15324,private,101778305996.88277,2000.0,50889152.99844138
privbh_15326,private,112173336794.77455,2000.0,56086668.39738727
privbh_15329,private,124582221226.65286,2000.0,62291110.61332643
privbh_1533,private,923244465292.263,2000.0,461622232.64613146
privbh_15330,private,313911650453.0791,2000.0,156955825.22653955
privbh_15331,private,113204880128.85608,2000.0,56602440.06442804
privbh_15332,private,100983506755.1064,2000.0,50491753.3775532
privbh_15337,private,12558714186.47576,2000.0,6279357.09323788
privbh_15338,private,101186858487.81152,2000.0,50593429.24390576
privbh_15339,private,100672217129.887,2000.0,50336108.5649435
privbh_1534,private,1024516197460.6151,2000.0,512258098.7303076
privbh_15342,private,538265906734.07007,2000.0,269132953.36703503
privbh_15343,private,414239666869.786,2000.0,207119833.434893
privbh_15344,private,137845354701.4113,2000.0,68922677.35070564
privbh_15345,private,176615184741.5467,2000.0,88307592.37077335
privbh_15346,private,188633275584.8168,2000.0,94316637.7924084
privbh_15347,private,300110708875.39716,2000.0,150055354.43769857
privbh_15348,private,237545122223.94403,2000.0,118772561.11197202
privbh_1535,private,904332788244.9783,2000.0,452166394.12248915
privbh_15351,private,200384879870.87335,2000.0,100192439.93543668
privbh_15352,private,262883939081.82614,2000.0,131441969.54091308
privbh_15353,private,227595544791.1608,2000.0,113797772.3955804
privbh_15354,private,111961611132.87148,2000.0,55980805.56643574
privbh_15355,private,340080767561.5395,2000.0,170040383.78076974
privbh_15356,private,236724682936.85443,2000.0,118362341.46842721
privbh_15357,private,628408136526.2546,2000.0,314204068.2631273
privbh_1536,private,37713225363.8346,2000.0,18856612.681917302
privbh_15363,private,12467060471.850088,2000.0,6233530.235925044
privbh_15366,private,24929139993.249207,2000.0,12464569.996624604
privbh_15367,private,12700642157.9722,2000.0,6350321.0789861
privbh_15368,private,99646095153.03918,2000.0,49823047.57651959
privbh_1537,private,62891937186.55084,2000.0,31445968.59327542
privbh_15374,private,703453417801.9652,2000.0,351726708.9009826
privbh_15375,private,113668267220.80121,2000.0,56834133.6104006
privbh_15377,private,100903208379.45674,2000.0,50451604.18972837
privbh_1538,private,37425315056.436615,2000.0,18712657.528218307
privbh_15383,private,99821012444.39354,2000.0,49910506.22219677
privbh_15385,private,24854650573.050888,2000.0,12427325.286525443
privbh_15386,private,100046210227.23483,2000.0,50023105.11361741
privbh_1539,private,12711070031.829842,2000.0,6355535.015914921
privbh_15390,private,175640516765.4979,2000.0,87820258.38274895
privbh_15391,private,540378993605.3741,2000.0,270189496.80268705
privbh_15392,private,725807984419.6295,2000.0,362903992.2098148
privbh_15393,private,399300523223.7594,2000.0,199650261.6118797
privbh_15394,private,477659625930.45245,2000.0,238829812.96522623
privbh_15399,private,199440384715.00433,2000.0,99720192.35750216
privbh_154,private,315247256651.1838,2000.0,157623628.3255919
privbh_1540,private,37619548642.194885,2000.0,18809774.32109744
privbh_15400,private,162756550100.23352,2000.0,81378275.05011676
privbh_15401,private,239045987442.3867,2000.0,119522993.72119334
privbh_15402,private,112540474280.55663,2000.0,56270237.14027831
privbh_15403,private,555124630425.7599,2000.0,277562315.21287996
privbh_15404,private,200114705789.22858,2000.0,100057352.8946143
privbh_15405,private,931169591483.0999,2000.0,465584795.7415499
privbh_15406,private,624470541989.6979,2000.0,312235270.99484897
privbh_15407,private,228611407789.43073,2000.0,114305703.89471537
privbh_1541,private,12588644751.7825,2000.0,6294322.37589125
privbh_15412,private,226394052247.132,2000.0,113197026.123566
privbh_15414,private,99719987543.55592,2000.0,49859993.771777965
privbh_1542,private,149985277775.0726,2000.0,74992638.8875363
privbh_15421,private,25467616522.883965,2000.0,12733808.261441981
privbh_15423,private,99972999145.07054,2000.0,49986499.57253527
privbh_15424,private,100336558922.74126,2000.0,50168279.46137063
privbh_15425,private,403660127162.7612,2000.0,201830063.5813806
privbh_15426,private,303349351325.2396,2000.0,151674675.6626198
privbh_15427,private,302791520676.1586,2000.0,151395760.3380793
privbh_15428,private,951164915856.0491,2000.0,475582457.92802453
privbh_1543,private,24868527416.00476,2000.0,12434263.708002381
privbh_15431,private,1439031887937.7205,2000.0,719515943.9688603
privbh_15432,private,112821576921.94275,2000.0,56410788.46097138
privbh_15433,private,1921498015289.4695,2000.0,960749007.6447347
privbh_15434,private,199631100766.89136,2000.0,99815550.38344568
privbh_15436,private,75225422574.44241,2000.0,37612711.28722121
privbh_15438,private,99412716193.11948,2000.0,49706358.09655974
privbh_15439,private,124276009924.66812,2000.0,62138004.96233406
privbh_1544,private,12591613886.314035,2000.0,6295806.943157018
privbh_15446,private,227632443897.379,2000.0,113816221.9486895
privbh_15447,private,12632765621.465904,2000.0,6316382.810732952
privbh_15449,private,514872261935.59625,2000.0,257436130.9677981
privbh_1545,private,12716738432.435284,2000.0,6358369.216217642
privbh_15454,private,100380727516.31662,2000.0,50190363.75815831
privbh_15455,private,200511780778.82523,2000.0,100255890.38941261
privbh_15456,private,12570215876.709335,2000.0,6285107.938354667
privbh_15457,private,25051833873.40692,2000.0,12525916.93670346
privbh_1546,private,588284694925.8247,2000.0,294142347.4629124
privbh_15464,private,412436966644.0596,2000.0,206218483.3220298
privbh_15465,private,101604734466.52036,2000.0,50802367.23326018
privbh_15466,private,99505598556.23518,2000.0,49752799.27811759
privbh_15468,private,12674636003.00864,2000.0,6337318.00150432
privbh_15469,private,114206490961.36412,2000.0,57103245.48068206
privbh_1547,private,101337689126.79814,2000.0,50668844.56339907
privbh_15473,private,113518655108.70589,2000.0,56759327.55435295
privbh_15476,private,12482412003.743288,2000.0,6241206.001871644
privbh_15477,private,100591491432.71275,2000.0,50295745.716356374
privbh_15478,private,200175606416.91986,2000.0,100087803.20845993
privbh_15479,private,12565761785.529625,2000.0,6282880.892764812
privbh_1548,private,262210678146.7885,2000.0,131105339.07339425
privbh_15480,private,99764059692.3812,2000.0,49882029.846190594
privbh_15481,private,112492524867.23502,2000.0,56246262.43361751
privbh_15483,private,25182084795.90373,2000.0,12591042.397951864
privbh_15484,private,112318663928.88173,2000.0,56159331.96444087
privbh_15485,private,315055668781.0852,2000.0,157527834.3905426
privbh_15486,private,201000942518.83694,2000.0,100500471.25941847
privbh_15487,private,200965108797.61703,2000.0,100482554.39880852
privbh_15488,private,101627401340.86008,2000.0,50813700.67043004
privbh_15489,private,100835439668.79556,2000.0,50417719.83439778
privbh_1549,private,12500002409.617311,2000.0,6250001.204808656
privbh_15493,private,101543816923.09737,2000.0,50771908.461548686
privbh_15494,private,200557415806.3414,2000.0,100278707.9031707
privbh_15495,private,100136864921.84616,2000.0,50068432.46092308
privbh_15496,private,100033182329.45284,2000.0,50016591.16472642
privbh_15497,private,99555615353.09885,2000.0,49777807.67654942
privbh_15498,private,99455219991.78648,2000.0,49727609.99589324
privbh_15499,private,400286793758.5961,2000.0,200143396.87929806
privbh_155,private,952232638440.455,2000.0,476116319.2202275
privbh_1550,private,200831224295.5918,2000.0,100415612.1477959
privbh_15502,private,12450983906.416414,2000.0,6225491.953208207
privbh_15504,private,12564291188.914938,2000.0,6282145.594457469
privbh_15505,private,12729551847.054304,2000.0,6364775.923527152
privbh_15507,private,113565843024.336,2000.0,56782921.512168
privbh_15508,private,12520075551.423113,2000.0,6260037.775711557
privbh_15509,private,12532372857.59866,2000.0,6266186.428799329
privbh_1551,private,199732551062.0921,2000.0,99866275.53104605
privbh_15510,private,226263533431.35748,2000.0,113131766.71567874
privbh_15515,private,100133391198.64249,2000.0,50066695.599321246
privbh_15516,private,99654472491.23682,2000.0,49827236.24561841
privbh_15517,private,99973691038.80832,2000.0,49986845.51940416
privbh_1552,private,100930833532.4694,2000.0,50465416.7662347
privbh_15520,private,401578032957.9264,2000.0,200789016.4789632
privbh_15524,private,99584918708.84448,2000.0,49792459.35442224
privbh_15529,private,100498574054.52754,2000.0,50249287.02726377
privbh_1553,private,152070022005.42368,2000.0,76035011.00271183
privbh_15536,private,200309336704.68726,2000.0,100154668.35234363
privbh_15537,private,12582981988.266687,2000.0,6291490.994133344
privbh_15538,private,211751990275.41055,2000.0,105875995.13770528
privbh_1554,private,25084711701.630173,2000.0,12542355.850815086
privbh_15541,private,112890482533.92122,2000.0,56445241.266960606
privbh_15542,private,514008788127.7699,2000.0,257004394.06388494
privbh_15547,private,101924922105.13252,2000.0,50962461.05256626
privbh_15548,private,75152089770.01779,2000.0,37576044.885008894
privbh_15549,private,12431471557.121456,2000.0,6215735.778560728
privbh_1555,private,12528721988.898184,2000.0,6264360.994449092
privbh_15550,private,37546491575.42144,2000.0,18773245.78771072
privbh_15551,private,225749311160.66986,2000.0,112874655.58033493
privbh_15553,private,50217926438.426186,2000.0,25108963.219213095
privbh_15558,private,125988157937.66339,2000.0,62994078.968831696
privbh_15559,private,125038984474.85307,2000.0,62519492.237426534
privbh_15560,private,12534129775.032106,2000.0,6267064.887516053
privbh_15561,private,12667112864.228506,2000.0,6333556.432114253
privbh_15563,private,12644203757.672928,2000.0,6322101.878836464
privbh_15564,private,12460940721.672508,2000.0,6230470.360836254
privbh_15565,private,12463849037.858805,2000.0,6231924.518929402
privbh_15567,private,12551921563.225718,2000.0,6275960.781612859
privbh_15568,private,275542366582.92804,2000.0,137771183.29146403
privbh_15569,private,50329506880.43579,2000.0,25164753.440217897
privbh_1557,private,201491945793.40524,2000.0,100745972.89670262
privbh_15570,private,12586464755.193344,2000.0,6293232.377596672
privbh_15571,private,127014406908.98552,2000.0,63507203.45449276
privbh_15572,private,137309222050.79308,2000.0,68654611.02539654
privbh_15573,private,513505770618.3571,2000.0,256752885.30917856
privbh_15576,private,200557374238.13208,2000.0,100278687.11906604
privbh_15577,private,25295643000.37504,2000.0,12647821.50018752
privbh_1558,private,100454874943.11523,2000.0,50227437.47155762
privbh_15581,private,99888921304.35416,2000.0,49944460.65217708
privbh_15584,private,12588592604.861296,2000.0,6294296.302430647
privbh_15588,private,99609677662.8354,2000.0,49804838.8314177
privbh_15589,private,12724292007.7274,2000.0,6362146.0038637
privbh_1559,private,251565836387.68616,2000.0,125782918.19384308
privbh_15590,private,213844427459.67264,2000.0,106922213.72983631
privbh_15592,private,100559684338.2492,2000.0,50279842.1691246
privbh_15596,private,101236640254.05637,2000.0,50618320.12702818
privbh_15597,private,99417572306.14716,2000.0,49708786.15307358
privbh_15598,private,199559738627.9772,2000.0,99779869.3139886
privbh_15599,private,200542705524.66034,2000.0,100271352.76233017
privbh_156,private,1991680983908.318,2000.0,995840491.954159
privbh_1560,private,139205467554.73123,2000.0,69602733.77736561
privbh_15601,private,100676964723.2324,2000.0,50338482.3616162
privbh_15602,private,100337533342.9374,2000.0,50168766.6714687
privbh_15606,private,12441484969.223455,2000.0,6220742.484611727
privbh_15608,private,99866302015.71,2000.0,49933151.007855006
privbh_15612,private,100868283251.9233,2000.0,50434141.62596165
privbh_15613,private,101001796456.2038,2000.0,50500898.2281019
privbh_15615,private,99817956650.04068,2000.0,49908978.32502034
privbh_15617,private,101917730227.80522,2000.0,50958865.11390261
privbh_15619,private,102245244538.37732,2000.0,51122622.26918866
privbh_1562,private,163736085028.8505,2000.0,81868042.51442525
privbh_15620,private,99868040512.6984,2000.0,49934020.2563492
privbh_15621,private,201401664481.64758,2000.0,100700832.24082379
privbh_15622,private,199925248226.00745,2000.0,99962624.11300372
privbh_15623,private,99405507822.54517,2000.0,49702753.911272585
privbh_15625,private,213338538743.60632,2000.0,106669269.37180316
privbh_15626,private,316694320240.16095,2000.0,158347160.12008047
privbh_15627,private,201057598828.97504,2000.0,100528799.41448751
privbh_15629,private,100974146123.2457,2000.0,50487073.06162285
privbh_1563,private,150110827107.76562,2000.0,75055413.55388281
privbh_15630,private,200518577955.49078,2000.0,100259288.9777454
privbh_15633,private,101037907614.78622,2000.0,50518953.80739311
privbh_15635,private,99575180660.18169,2000.0,49787590.33009084
privbh_15637,private,99555879633.38896,2000.0,49777939.81669448
privbh_1564,private,877040573012.6755,2000.0,438520286.50633776
privbh_15640,private,378583054679.79565,2000.0,189291527.33989784
privbh_15641,private,25004908003.594387,2000.0,12502454.001797194
privbh_15643,private,565264798517.3411,2000.0,282632399.2586705
privbh_15647,private,100057885395.36086,2000.0,50028942.69768043
privbh_15648,private,100493129702.87544,2000.0,50246564.85143772
privbh_15649,private,100359514449.12494,2000.0,50179757.224562466
privbh_1565,private,101046786115.78809,2000.0,50523393.05789404
privbh_15650,private,99435057064.89313,2000.0,49717528.53244656
privbh_15652,private,125046110906.09369,2000.0,62523055.45304684
privbh_15655,private,113738202000.77534,2000.0,56869101.000387676
privbh_15656,private,212857894939.1359,2000.0,106428947.46956795
privbh_15658,private,501442457559.0073,2000.0,250721228.77950367
privbh_15659,private,100333501394.8217,2000.0,50166750.69741085
privbh_1566,private,12656976416.677444,2000.0,6328488.208338723
privbh_15660,private,12542778477.35397,2000.0,6271389.238676985
privbh_15664,private,416745636798.4955,2000.0,208372818.39924774
privbh_15666,private,12447945358.63747,2000.0,6223972.679318735
privbh_1567,private,202685010916.90765,2000.0,101342505.45845383
privbh_15670,private,264083919255.41888,2000.0,132041959.62770945
privbh_15671,private,12709109730.184805,2000.0,6354554.865092402
privbh_15676,private,212288343289.17667,2000.0,106144171.64458834
privbh_15678,private,200256338095.6374,2000.0,100128169.04781869
privbh_1568,private,702951193820.9994,2000.0,351475596.9104997
privbh_15680,private,125946665295.5107,2000.0,62973332.64775535
privbh_15682,private,25327104185.12487,2000.0,12663552.092562435
privbh_15683,private,164422676091.28265,2000.0,82211338.04564133
privbh_15685,private,24876353779.227165,2000.0,12438176.889613582
privbh_15687,private,101543300967.97871,2000.0,50771650.48398936
privbh_15688,private,100867411451.2508,2000.0,50433705.725625396
privbh_15689,private,101846482139.3837,2000.0,50923241.06969185
privbh_1569,private,628787995565.5983,2000.0,314393997.7827991
privbh_15690,private,102265863170.16096,2000.0,51132931.58508048
privbh_15692,private,126503377362.00485,2000.0,63251688.68100242
privbh_15695,private,225587306767.5957,2000.0,112793653.38379785
privbh_15697,private,125501248953.60333,2000.0,62750624.47680166
privbh_15698,private,200505514394.23233,2000.0,100252757.19711617
privbh_157,private,805340850500.9879,2000.0,402670425.25049394
privbh_1570,private,402371710793.4385,2000.0,201185855.39671925
privbh_15702,private,149729924266.23572,2000.0,74864962.13311785
privbh_15703,private,303414222328.115,2000.0,151707111.1640575
privbh_15705,private,99841025597.36372,2000.0,49920512.79868186
privbh_15706,private,100379416324.66928,2000.0,50189708.16233464
privbh_1571,private,475805448130.3884,2000.0,237902724.06519422
privbh_15711,private,238625911195.18878,2000.0,119312955.5975944
privbh_15713,private,99868868572.80812,2000.0,49934434.28640406
privbh_15715,private,25413476295.48111,2000.0,12706738.147740554
privbh_15716,private,101641247105.57983,2000.0,50820623.55278992
privbh_15722,private,199708733971.74094,2000.0,99854366.98587047
privbh_15725,private,500315087855.714,2000.0,250157543.92785698
privbh_15726,private,99504005218.7296,2000.0,49752002.6093648
privbh_15728,private,200355003131.99722,2000.0,100177501.56599861
privbh_15729,private,402748739868.78613,2000.0,201374369.93439308
privbh_1573,private,101026059135.95412,2000.0,50513029.567977056
privbh_15730,private,12577784799.572702,2000.0,6288892.399786351
privbh_15732,private,12587039992.18252,2000.0,6293519.99609126
privbh_15734,private,124586628354.90724,2000.0,62293314.17745362
privbh_15735,private,99446630726.03374,2000.0,49723315.363016866
privbh_1574,private,113873408455.78639,2000.0,56936704.227893196
privbh_15741,private,25083586183.903355,2000.0,12541793.091951678
privbh_15742,private,100624095793.8526,2000.0,50312047.8969263
privbh_15743,private,113577326745.5609,2000.0,56788663.37278045
privbh_15744,private,199603333977.89624,2000.0,99801666.98894812
privbh_15745,private,200044106616.82544,2000.0,100022053.30841272
privbh_15747,private,12482487920.43163,2000.0,6241243.960215814
privbh_1575,private,12523118788.592491,2000.0,6261559.394296246
privbh_15750,private,124686601850.20836,2000.0,62343300.92510418
privbh_15752,private,12718306524.606655,2000.0,6359153.262303327
privbh_15754,private,99809867953.10857,2000.0,49904933.97655428
privbh_15755,private,99915643219.7068,2000.0,49957821.6098534
privbh_15758,private,112836638882.94647,2000.0,56418319.44147324
privbh_15759,private,12473232820.021988,2000.0,6236616.410010994
privbh_1576,private,12537988247.098412,2000.0,6268994.123549206
privbh_15761,private,203499981550.4822,2000.0,101749990.7752411
privbh_15762,private,102061181461.81631,2000.0,51030590.730908155
privbh_15764,private,101184841528.30196,2000.0,50592420.76415098
privbh_15767,private,101718251504.41866,2000.0,50859125.75220933
privbh_15769,private,100586426723.77438,2000.0,50293213.361887194
privbh_1577,private,113680284342.6375,2000.0,56840142.17131875
privbh_15774,private,125117716600.90764,2000.0,62558858.30045382
privbh_15779,private,99592718876.33044,2000.0,49796359.438165225
privbh_1578,private,50173318961.36714,2000.0,25086659.480683573
privbh_15785,private,200714219071.76202,2000.0,100357109.53588101
privbh_15786,private,352270653767.8867,2000.0,176135326.88394335
privbh_15787,private,501844704791.60645,2000.0,250922352.3958032
privbh_1579,private,12524063613.245205,2000.0,6262031.806622602
privbh_15790,private,101747743940.44025,2000.0,50873871.970220126
privbh_15795,private,227019939416.70178,2000.0,113509969.7083509
privbh_15796,private,304315982175.03644,2000.0,152157991.08751822
privbh_15797,private,113052849264.8165,2000.0,56526424.63240825
privbh_15799,private,387846685616.7237,2000.0,193923342.80836186
privbh_158,private,1293728617421.8726,2000.0,646864308.7109363
privbh_1580,private,24981448197.11741,2000.0,12490724.098558705
privbh_15800,private,200312186482.3971,2000.0,100156093.24119855
privbh_15801,private,200327619102.90228,2000.0,100163809.55145115
privbh_15802,private,113783773083.76357,2000.0,56891886.541881785
privbh_15803,private,513658329159.5862,2000.0,256829164.5797931
privbh_15804,private,536846980585.0696,2000.0,268423490.2925348
privbh_15805,private,150704261927.44196,2000.0,75352130.96372098
privbh_15806,private,564232438191.7384,2000.0,282116219.0958692
privbh_15807,private,403012898620.65063,2000.0,201506449.31032532
privbh_15809,private,200655976996.09427,2000.0,100327988.49804713
privbh_15813,private,99896575606.7977,2000.0,49948287.80339885
privbh_15818,private,112061523185.40813,2000.0,56030761.592704065
privbh_1582,private,274875454433.95013,2000.0,137437727.21697506
privbh_15821,private,99585258205.17802,2000.0,49792629.10258901
privbh_15823,private,113966973707.93698,2000.0,56983486.85396849
privbh_15826,private,100415950608.28772,2000.0,50207975.30414386
privbh_15827,private,100884227796.1424,2000.0,50442113.8980712
privbh_15828,private,199507358709.258,2000.0,99753679.354629
privbh_1583,private,199737817134.85553,2000.0,99868908.56742777
privbh_15830,private,102112929526.4862,2000.0,51056464.7632431
privbh_15834,private,313442763001.39453,2000.0,156721381.50069726
privbh_15835,private,100835314277.67242,2000.0,50417657.13883621
privbh_15837,private,100416574308.44173,2000.0,50208287.154220864
privbh_15839,private,100814502266.23991,2000.0,50407251.133119956
privbh_1584,private,125558069422.18004,2000.0,62779034.71109002
privbh_15841,private,201114214285.3661,2000.0,100557107.14268304
privbh_15842,private,199155856582.15814,2000.0,99577928.29107907
privbh_15843,private,303400943905.3988,2000.0,151700471.9526994
privbh_15844,private,203001989279.37494,2000.0,101500994.63968746
privbh_15845,private,99672970710.537,2000.0,49836485.3552685
