lat,long,fio_load
-5.905762999999992,39.26251,76160000000.0
-5.905505000000002,39.261473,76160000000.0
-5.895505999999996,39.272458,76160000000.0
-5.895124999999996,39.27265,76160000000.0
-5.896386999999996,39.274167,76160000000.0
-5.897968000000002,39.274192,76160000000.0
-5.897085000000002,39.274243,76160000000.0
-5.897244000000004,39.274222,76160000000.0
-5.894990000000002,39.278291,76160000000.0
-5.895908000000002,39.277818,76160000000.0
-5.894661000000006,39.278165,76160000000.0
-5.898224000000004,39.275505,76160000000.0
-5.893279000000006,39.276633,76160000000.0
-5.876744999999998,39.287235,76160000000.0
-5.876738999999994,39.287072,76160000000.0
-5.876431000000004,39.286045,76160000000.0
-5.876408,39.286063,76160000000.0
-5.876370999999994,39.28678,76160000000.0
-5.876225000000008,39.286344,76160000000.0
-5.876195000000002,39.286316,76160000000.0
-5.876808000000008,39.285454,76160000000.0
-5.876655999999994,39.285705,76160000000.0
-5.876579999999992,39.28545,76160000000.0
-5.876490999999994,39.285001,76160000000.0
-5.876466000000006,39.285809,76160000000.0
-5.876450000000006,39.284526,76160000000.0
-5.876316000000002,39.285834,76160000000.0
-5.876131000000008,39.285681,76160000000.0
-5.876086999999994,39.285214,76160000000.0
-5.876064000000002,39.285806,76160000000.0
-5.875792000000002,39.284199,76160000000.0
-5.875702000000008,39.284971,76160000000.0
-5.875603999999992,39.284711,76160000000.0
-5.875483000000002,39.284398,76160000000.0
-5.875472000000006,39.284646,76160000000.0
-5.875415000000008,39.283485,76160000000.0
-5.876245000000008,39.282184,76160000000.0
-5.876245000000008,39.282184,76160000000.0
-5.876245000000008,39.282184,76160000000.0
-5.876245000000008,39.282184,76160000000.0
-5.876245000000008,39.282184,76160000000.0
-5.876245000000008,39.282184,76160000000.0
-5.876245000000008,39.282184,76160000000.0
-5.876245000000008,39.282184,76160000000.0
-5.876245000000008,39.282184,76160000000.0
-5.875189000000008,39.282184,76160000000.0
-5.875189000000008,39.282184,76160000000.0
-5.875189000000008,39.282184,76160000000.0
-5.875189000000008,39.282184,76160000000.0
-5.876093999999994,39.286712,76160000000.0
-5.876062999999998,39.286167,76160000000.0
-5.876006000000002,39.286775,76160000000.0
-5.875914999999994,39.287273,76160000000.0
-5.875852999999996,39.287276,76160000000.0
-5.875786999999992,39.286709,76160000000.0
-5.875725000000006,39.28616,76160000000.0
-5.875689000000004,39.28659,76160000000.0
-5.875599999999994,39.286186,76160000000.0
-5.87558,39.286404,76160000000.0
-5.875563999999994,39.286637000000006,76160000000.0
-5.875656999999994,39.28732,76160000000.0
-5.877372999999998,39.281386,76160000000.0
-5.87725899999999,39.281441,76160000000.0
-5.877251999999998,39.281515,76160000000.0
-5.877238999999998,39.281521,76160000000.0
-5.877049000000004,39.281555,76160000000.0
-5.877330999999996,39.283336,76160000000.0
-5.876728999999996,39.282958,76160000000.0
-5.877426999999992,39.283017,76160000000.0
-5.877415999999998,39.282922,76160000000.0
-5.877094000000008,39.283062,76160000000.0
-5.877158000000002,39.283034,76160000000.0
-5.876806000000006,39.282815,76160000000.0
-5.877264000000002,39.283814,76160000000.0
-5.877236999999996,39.283866,76160000000.0
-5.877052000000006,39.284743,76160000000.0
-5.876987999999998,39.285007,76160000000.0
-5.876879999999996,39.285145,76160000000.0
-5.876842000000006,39.285216,76160000000.0
-5.876856000000008,39.28401,76160000000.0
-5.876561999999992,39.284967,76160000000.0
-5.876541999999998,39.28472,76160000000.0
-5.876443999999992,39.284797,76160000000.0
-5.875625999999992,39.284024,76160000000.0
-5.875297000000002,39.284084,76160000000.0
-5.875278999999996,39.284342,76160000000.0
-5.876083999999992,39.286983000000006,76160000000.0
-5.875765000000008,39.284058,76160000000.0
-5.876543000000004,39.284149,76160000000.0
-5.878069000000002,39.28884,76160000000.0
-5.878030000000002,39.28878,76160000000.0
-5.877794000000004,39.288515,76160000000.0
-5.877651999999994,39.288168,76160000000.0
-5.877571000000002,39.288501,76160000000.0
-5.877528000000006,39.288052,76160000000.0
-5.877310999999998,39.288434,76160000000.0
-5.877278000000008,39.288118,76160000000.0
-5.877257000000006,39.28891,76160000000.0
-5.877051999999996,39.289446,76160000000.0
-5.877033999999998,39.289392,76160000000.0
-5.877483000000002,39.286561,76160000000.0
-5.877183999999994,39.287033,76160000000.0
-5.877328999999994,39.285904,76160000000.0
-5.878301000000004,39.288137,76160000000.0
-5.879890000000006,39.288276,76160000000.0
-5.878295000000002,39.287525,76160000000.0
-5.878182000000002,39.287072,76160000000.0
-5.878127999999994,39.287512,76160000000.0
-5.878010999999994,39.287508,76160000000.0
-5.877567,39.287724,76160000000.0
-5.878476999999992,39.28633200000001,76160000000.0
-5.878374000000002,39.286343,76160000000.0
-5.878356999999996,39.286356,76160000000.0
-5.878217999999994,39.286087,76160000000.0
-5.877841999999996,39.285605,76160000000.0
-5.877813999999994,39.285833,76160000000.0
-5.877686999999992,39.285598,76160000000.0
-5.877529999999996,39.285357,76160000000.0
-5.879527999999992,39.28643,76160000000.0
-5.878564999999994,39.284804,76160000000.0
-5.878293999999992,39.284407,76160000000.0
-5.878286000000002,39.283852,76160000000.0
-5.877781999999998,39.284765,76160000000.0
-5.877408000000002,39.284918,76160000000.0
-5.877297999999992,39.284148,76160000000.0
-5.877184999999996,39.285143,76160000000.0
-5.877173000000008,39.28513,76160000000.0
-5.877121000000002,39.285007,76160000000.0
-5.881210999999996,39.282697,76160000000.0
-5.881148999999996,39.282525,76160000000.0
-5.881132999999998,39.282548,76160000000.0
-5.881011999999992,39.282623,76160000000.0
-5.880929000000006,39.282324,76160000000.0
-5.880865000000008,39.28256,76160000000.0
-5.880862,39.282364,76160000000.0
-5.880838999999992,39.282713,76160000000.0
-5.880837000000002,39.282677,76160000000.0
-5.880795000000004,39.282571,76160000000.0
-5.880787000000002,39.282456,76160000000.0
-5.880743000000004,39.28251900000001,76160000000.0
-5.880728999999994,39.282506,76160000000.0
-5.880635999999994,39.282581,76160000000.0
-5.880424000000006,39.282399,76160000000.0
-5.880348000000002,39.282494,76160000000.0
-5.880248999999998,39.281865,76160000000.0
-5.880214000000002,39.282133,76160000000.0
-5.880176999999996,39.282246,76160000000.0
-5.880118999999992,39.28191000000001,76160000000.0
-5.880009999999996,39.282353,76160000000.0
-5.879955999999996,39.282613,76160000000.0
-5.879976000000002,39.282759,76160000000.0
-5.879371999999998,39.282885,76160000000.0
-5.879695999999992,39.282925,76160000000.0
-5.879878999999992,39.282963,76160000000.0
-5.879747999999994,39.282973,76160000000.0
-5.879707000000002,39.282998,76160000000.0
-5.880030999999994,39.283021,76160000000.0
-5.881799999999996,39.283258,76160000000.0
-5.881515999999992,39.283645,76160000000.0
-5.881458999999996,39.283796,76160000000.0
-5.881417000000008,39.282818,76160000000.0
-5.881379999999992,39.282913,76160000000.0
-5.881261999999998,39.283891,76160000000.0
-5.881056000000004,39.28308100000001,76160000000.0
-5.880901,39.283007,76160000000.0
-5.880871999999998,39.282996,76160000000.0
-5.880773,39.283144,76160000000.0
-5.880728,39.282866,76160000000.0
-5.880717000000004,39.28319,76160000000.0
-5.880707000000004,39.282866,76160000000.0
-5.880626000000002,39.282995,76160000000.0
-5.880590999999998,39.28282,76160000000.0
-5.880583000000004,39.283164,76160000000.0
-5.880578000000004,39.28307,76160000000.0
-5.880555999999992,39.283128000000005,76160000000.0
-5.880489999999996,39.283294,76160000000.0
-5.880493,39.283139,76160000000.0
-5.880460000000006,39.283115,76160000000.0
-5.880462999999996,39.282791,76160000000.0
-5.880430000000004,39.283483,76160000000.0
-5.880372000000004,39.283903,76160000000.0
-5.880351,39.283133,76160000000.0
-5.880344999999992,39.283312,76160000000.0
-5.880341999999992,39.282811,76160000000.0
-5.880344999999994,39.28286,76160000000.0
-5.880771000000006,39.283897,76160000000.0
-5.880675999999994,39.283422,76160000000.0
-5.880651000000004,39.283322,76160000000.0
-5.881030999999996,39.28311,76160000000.0
-5.880244,39.283714,76160000000.0
-5.879331999999994,39.283157,76160000000.0
-5.879596000000002,39.283157,76160000000.0
-5.879716000000008,39.283157,76160000000.0
-5.879486000000004,39.283193,76160000000.0
-5.87973200000001,39.283268,76160000000.0
-5.879418000000008,39.283276,76160000000.0
-5.879764,39.283343,76160000000.0
-5.879747,39.283369,76160000000.0
-5.879864999999994,39.283535,76160000000.0
-5.879576999999998,39.283573,76160000000.0
-5.87975,39.283643,76160000000.0
-5.879278000000004,39.283806,76160000000.0
-5.877827000000004,39.2823,76160000000.0
-5.877823000000006,39.28188,76160000000.0
-5.877609000000004,39.282274,76160000000.0
-5.877570999999994,39.282304,76160000000.0
-5.877400999999992,39.282023,76160000000.0
-5.877333000000004,39.282119,76160000000.0
-5.877276999999994,39.282386,76160000000.0
-5.876745999999996,39.282508,76160000000.0
-5.876772999999994,39.282184,76160000000.0
-5.876745999999996,39.282508,76160000000.0
-5.876745999999996,39.282508,76160000000.0
-5.878449999999996,39.280815,76160000000.0
-5.878489999999994,39.280969,76160000000.0
-5.877936999999998,39.281377,76160000000.0
-5.877749000000006,39.281382,76160000000.0
-5.877939000000008,39.281385,76160000000.0
-5.877737999999992,39.281427,76160000000.0
-5.877757999999998,39.281518,76160000000.0
-5.878049000000008,39.281571,76160000000.0
-5.877826999999998,39.281576,76160000000.0
-5.877375000000004,39.281616,76160000000.0
-5.877811999999998,39.28165200000001,76160000000.0
-5.878364999999994,39.282288,76160000000.0
-5.878532999999998,39.282053,76160000000.0
-5.878483999999992,39.282007,76160000000.0
-5.878339999999998,39.282176,76160000000.0
-5.878471000000002,39.281709,76160000000.0
-5.878523000000008,39.281498,76160000000.0
-5.878279999999998,39.281584,76160000000.0
-5.878054000000002,39.281791,76160000000.0
-5.878068999999996,39.281701,76160000000.0
-5.878170000000006,39.281456,76160000000.0
-5.878233000000008,39.281589,76160000000.0
-5.878269000000006,39.281451,76160000000.0
-5.878132999999998,39.28177,76160000000.0
-5.878573000000008,39.28234,76160000000.0
-5.878411000000002,39.281535,76160000000.0
-5.878973999999996,39.283170000000005,76160000000.0
-5.878857999999998,39.283287,76160000000.0
-5.878774,39.283062,76160000000.0
-5.878715000000006,39.282997,76160000000.0
-5.878289000000008,39.282825,76160000000.0
-5.878248999999994,39.283084,76160000000.0
-5.878214000000004,39.282854,76160000000.0
-5.87817200000001,39.283327,76160000000.0
-5.878159000000008,39.282763,76160000000.0
-5.878097000000008,39.282955,76160000000.0
-5.878023999999992,39.282755,76160000000.0
-5.878155999999994,39.282864,76160000000.0
-5.879306999999996,39.282921,76160000000.0
-5.879192000000004,39.283165,76160000000.0
-5.879040999999994,39.283482,76160000000.0
-5.879040999999994,39.283482,76160000000.0
-5.879040999999994,39.283482,76160000000.0
-5.879040999999994,39.283482,76160000000.0
-5.879040999999994,39.283482,76160000000.0
-5.879040999999994,39.283482,76160000000.0
-5.879040999999994,39.283482,76160000000.0
-5.878721999999994,39.280637,76160000000.0
-5.879134000000004,39.280875,76160000000.0
-5.879237999999996,39.28089,76160000000.0
-5.878621999999996,39.280926,76160000000.0
-5.878896999999996,39.280939,76160000000.0
-5.879091000000006,39.280974,76160000000.0
-5.879004999999996,39.282144,76160000000.0
-5.879006999999996,39.282134,76160000000.0
-5.879009,39.281222,76160000000.0
-5.878984000000002,39.28209,76160000000.0
-5.878981000000006,39.281883,76160000000.0
-5.878945,39.281901,76160000000.0
-5.878872999999994,39.28195600000001,76160000000.0
-5.878836999999996,39.28217300000001,76160000000.0
-5.878828000000008,39.281825,76160000000.0
-5.878813999999994,39.282056,76160000000.0
-5.878799000000006,39.282148,76160000000.0
-5.878942999999992,39.282346,76160000000.0
-5.878801,39.282341,76160000000.0
-5.878705000000006,39.282474,76160000000.0
-5.879915999999998,39.282105,76160000000.0
-5.879913999999998,39.281993,76160000000.0
