borehole_id,borehole_type,lat,long,Q_L_per_day,total_surviving_fio_load,concentration_CFU_per_100mL
privbh_13713,private,-6.2732966,39.3511065,1000.0,52560761700.4535,5256076170.04535
privbh_13714,private,-6.2735163,39.3473859,2000.0,37128113649.69119,1856405682.4845598
privbh_13715,private,-6.2765395,39.3445388,3000.0,125888309670.0927,4196276989.00309
privbh_13716,private,-6.2779801,39.3440529,5000.0,55537110654.07164,1110742213.0814328
privbh_13718,private,-6.2842525,39.3449207,2000.0,70151510996.78474,3507575549.839237
privbh_13719,private,-6.2876394,39.3450036,2000.0,9702901977.5769,485145098.87884504
privbh_1372,private,-6.1193944,39.255572,3000.0,26134951605.10248,871165053.5034161
privbh_13720,private,-6.2876576,39.3469968,5000.0,27017767436.792137,540355348.7358427
privbh_13721,private,-6.2852311,39.3470329,2000.0,39612652252.94839,1980632612.6474195
privbh_13723,private,-6.2813092,39.3464132,2000.0,55552630735.15378,2777631536.757689
privbh_13724,private,-6.2802031,39.3459489,2000.0,24889013555.460804,1244450677.77304
privbh_13725,private,-6.2773723,39.3488609,2000.0,56677047803.59145,2833852390.1795726
privbh_13726,private,-5.9305113,39.2545492,2000.0,54477500951.538994,2723875047.5769496
privbh_13727,private,-5.9332443,39.2562014,2142.8571428571427,83733821651.27927,3907578343.726366
privbh_13728,private,-5.9299194,39.2552844,5000.0,328480890639.62476,6569617812.792495
privbh_13729,private,-5.926465,39.255421,3000.0,134005838064.75385,4466861268.825128
privbh_1373,private,-6.1479502,39.2684051,3000.0,55079735215.545876,1835991173.8515291
privbh_13730,private,-5.9235025,39.2570836,2000.0,40039149955.84129,2001957497.7920647
privbh_13731,private,-5.9292521,39.2543949,3000.0,326026680622.6806,10867556020.75602
privbh_13732,private,-5.9262095,39.2547993,3000.0,68107244445.751015,2270241481.525034
privbh_13733,private,-5.9244892,39.2530077,2000.0,24495565307.4606,1224778265.3730302
privbh_13734,private,-5.9282538,39.2591452,5000.0,50651299552.24997,1013025991.0449995
privbh_13735,private,-5.930581,39.2582788,2000.0,34869569162.26552,1743478458.1132758
privbh_13736,private,-5.9321958,39.2605574,5000.0,153199414543.70975,3063988290.874195
privbh_13739,private,-6.2706053,39.3498576,2000.0,16365357321.353079,818267866.067654
privbh_1374,private,-6.1487399,39.2685793,2000.0,49283675208.16508,2464183760.408254
privbh_13740,private,-6.2732347,39.3491978,2000.0,5790179702.686059,289508985.134303
privbh_13742,private,-6.2736902,39.3516668,2000.0,26477619648.56689,1323880982.4283445
privbh_13743,private,-6.2735781,39.346664,2000.0,5264579281.954403,263228964.09772015
privbh_13745,private,-6.2837724,39.3444515,5000.0,184450036848.12375,3689000736.962475
privbh_13747,private,-6.2859432,39.3468961,1428.5714285714284,8119947646.780158,568396335.2746111
privbh_13748,private,-6.2814309,39.3480559,2000.0,18896834466.533043,944841723.3266522
privbh_1375,private,-6.1507238,39.2682276,2000.0,43150871846.950294,2157543592.3475146
privbh_13750,private,-6.2793167,39.3494626,2000.0,11220627928.220007,561031396.4110004
privbh_13753,private,-6.2783834,39.3441252,2000.0,20486126534.612644,1024306326.7306322
privbh_13754,private,-6.2722951,39.3479046,2000.0,7134454040.076669,356722702.0038334
privbh_13755,private,-6.2730782,39.3458673,2000.0,45503740433.95288,2275187021.697644
privbh_13756,private,-6.2743047,39.344577,2000.0,32688883108.113136,1634444155.4056568
privbh_13758,private,-6.2791484,39.3438381,3000.0,41747692823.004395,1391589760.7668133
privbh_13759,private,-6.2816038,39.3440867,2000.0,23043016498.071564,1152150824.903578
privbh_1376,private,-6.1522827,39.2691398,2000.0,63752318576.00717,3187615928.800359
privbh_13760,private,-6.2836881,39.3455433,3000.0,35808943066.73799,1193631435.5579329
privbh_13766,private,-6.2807117,39.346195,2000.0,43325833938.04172,2166291696.902086
privbh_13767,private,-6.2885598,39.344754,2000.0,15014950006.285412,750747500.3142706
privbh_13768,private,-6.2714337,39.3491752,2000.0,7553500424.10016,377675021.205008
privbh_13769,private,-6.2716531,39.3485439,2000.0,25589128756.97738,1279456437.8488688
privbh_13770,private,-6.2705123,39.3487506,2000.0,29890556663.100204,1494527833.1550102
privbh_13771,private,-6.2693133,39.3481937,2000.0,21523658778.127655,1076182938.9063828
privbh_13772,private,-6.268442,39.3496955,2000.0,38976706640.57105,1948835332.0285525
privbh_13774,private,-6.2725793,39.3463172,2000.0,12865862625.829803,643293131.2914902
privbh_13775,private,-6.2765059,39.343365,2000.0,18555932680.322952,927796634.0161476
privbh_13776,private,-6.2832684,39.3432698,2000.0,54122413057.44757,2706120652.8723783
privbh_13779,private,-6.2826893,39.3470914,714.2857142857142,13864586371.573364,1941042092.0202713
privbh_1378,private,-6.1529957,39.2697341,5000.0,79605180029.3265,1592103600.5865302
privbh_13780,private,-6.2813272,39.3475386,2000.0,7179335875.493408,358966793.7746704
privbh_13784,private,-5.9738026,39.1960415,2000.0,57059172590.321365,2852958629.516068
privbh_13785,private,-5.9734205,39.19562,2000.0,50179980002.2903,2508999000.114515
privbh_13786,private,-5.9746878,39.1961489,5000.0,83703007035.2066,1674060140.704132
privbh_13788,private,-5.9744424,39.1941287,2000.0,7314940734.760239,365747036.73801196
privbh_13789,private,-5.9745863,39.1937943,1714.2857142857142,6655221611.207277,388221260.65375787
privbh_13790,private,-5.9760025,39.1962523,2000.0,23750379928.689507,1187518996.4344752
privbh_13791,private,-5.9762671,39.1979636,5000.0,116717933628.81842,2334358672.5763683
privbh_13793,private,-5.9812232,39.1918923,5000.0,11161021593.720036,223220431.8744007
privbh_138,private,-6.1697169,39.2032755,428.57142857142856,344230414646.22675,80320430084.11958
privbh_1380,private,-6.1548119,39.2694278,2000.0,164584027702.83353,8229201385.141677
privbh_13800,private,-5.9093694,39.2278777,714.2857142857142,60532563114.23672,8474558835.993141
privbh_13801,private,-5.9149517,39.2252149,714.2857142857142,39756219261.29182,5565870696.580854
privbh_13802,private,-5.91566,39.2261323,285.7142857142857,45037758468.742744,15763215464.059961
privbh_13807,private,-5.9286293,39.2381015,428.57142857142856,59565458978.861435,13898607095.067669
privbh_1381,private,-6.1615363,39.1988838,5000.0,86308031236.7553,1726160624.7351058
privbh_13810,private,-5.9190379,39.2353153,2000.0,6055811988.066963,302790599.40334815
privbh_13811,private,-5.923107,39.2378217,2000.0,22336457984.70788,1116822899.2353938
privbh_13813,private,-5.9252963,39.239825,714.2857142857142,27698586796.344013,3877802151.488162
privbh_13814,private,-5.9286961,39.2521685,285.7142857142857,24192760956.49932,8467466334.774762
privbh_13815,private,-5.9130682,39.2266888,3000.0,19596249706.206547,653208323.5402182
privbh_13818,private,-5.9167752,39.2301214,7000.0,15933983914.33839,227628341.6334056
privbh_13819,private,-5.9171839,39.2326094,3000.0,34696783155.25273,1156559438.5084243
privbh_1382,private,-6.1602887,39.2008909,10000.0,65029385562.20688,650293855.6220688
privbh_13821,private,-5.929681,39.2386202,2000.0,94876601700.72588,4743830085.036294
privbh_13823,private,-5.9325932,39.2379358,5000.0,42643776317.77763,852875526.3555527
privbh_13824,private,-5.934664,39.2381786,5000.0,27353786065.91018,547075721.3182036
privbh_13825,private,-5.9343489,39.2385119,5000.0,40315560142.6951,806311202.853902
privbh_13826,private,-5.9304768,39.2403105,3000.0,203055289136.5797,6768509637.885991
privbh_13827,private,-5.9262362,39.2418211,3000.0,67542509324.295,2251416977.4765
privbh_13828,private,-5.9262781,39.2427855,5000.0,12938610041.145855,258772200.8229171
privbh_1383,private,-6.1667953,39.1981716,5000.0,149412071659.31287,2988241433.1862574
privbh_13830,private,-5.9194495,39.2408125,3000.0,20593821969.12473,686460732.3041576
privbh_13833,private,-6.2725875,39.3392668,2000.0,33734397885.98469,1686719894.2992344
privbh_13835,private,-6.2739967,39.3522225,428.57142857142856,10047505495.682167,2344417948.9925056
privbh_13836,private,-6.269547,39.3464834,2000.0,10776731013.581177,538836550.6790589
privbh_13837,private,-6.267101,39.3497328,2000.0,20941678859.769222,1047083942.988461
privbh_13839,private,-5.9136781,39.2546123,428.57142857142856,22944773396.785515,5353780459.249954
privbh_1384,private,-6.1674951,39.1977233,8000.0,199948116810.4849,2499351460.131061
privbh_13845,private,-5.9190798,39.2550371,428.57142857142856,143761046467.39832,33544244175.726276
privbh_13846,private,-5.9133416,39.2463741,714.2857142857142,25306312984.040977,3542883817.7657375
privbh_13848,private,-6.2743738,39.3511414,2000.0,74677839952.20343,3733891997.6101713
privbh_1385,private,-6.1682541,39.198268,2000.0,219023268395.00702,10951163419.75035
privbh_13850,private,-6.268304,39.3494395,428.57142857142856,11223276002.05972,2618764400.4806013
privbh_13851,private,-6.2676561,39.3502198,2000.0,17061165915.203266,853058295.7601633
privbh_13852,private,-6.2685184,39.350802,2000.0,8669580528.670013,433479026.43350065
privbh_13855,private,-6.2710507,39.3534383,2000.0,9476223346.361778,473811167.31808895
privbh_13856,private,-6.2695279,39.3516499,2000.0,65585171876.82242,3279258593.841121
privbh_13859,private,-6.271771,39.3403325,3000.0,33093226505.24033,1103107550.1746778
privbh_1386,private,-6.1684574,39.1980219,714.2857142857143,149024171112.85895,20863383955.80025
privbh_13860,private,-6.2750797,39.3480069,2000.0,5542128577.636546,277106428.8818273
privbh_13861,private,-6.2733296,39.3520504,2000.0,11361542335.929453,568077116.7964727
privbh_13866,private,-6.2755842,39.3512403,2000.0,6878559203.709249,343927960.1854624
privbh_13868,private,-6.2700718,39.3460388,2000.0,29802835996.136837,1490141799.8068419
privbh_13869,private,-6.2695022,39.3476476,2000.0,6307352218.146077,315367610.90730387
privbh_1387,private,-6.1686917,39.1985773,3000.0,606120313723.469,20204010457.448967
privbh_13870,private,-6.2665951,39.3502087,857.1428571428571,23564768149.886887,2749222950.820137
privbh_13871,private,-6.2750739,39.3425519,2000.0,37062188118.82115,1853109405.9410577
privbh_13872,private,-6.2747474,39.3512093,2000.0,9720118734.848251,486005936.74241257
privbh_13875,private,-6.2686024,39.3503207,2000.0,5419536404.841239,270976820.2420619
privbh_13876,private,-6.2743296,39.3511787,2000.0,73714263104.01895,3685713155.2009478
privbh_1388,private,-6.1687495,39.1983856,1000.0,682989446939.2803,68298944693.928024
privbh_13882,private,-5.9000776,39.2529854,285.7142857142857,10146179882.541721,3551162958.889602
privbh_13883,private,-5.900978,39.2520096,714.2857142857142,11132851395.220842,1558599195.330918
privbh_13885,private,-5.906294,39.2547553,2000.0,11117403615.738743,555870180.7869371
privbh_13888,private,-5.9098217,39.2543165,285.7142857142857,5601608400.88492,1960562940.309722
privbh_1389,private,-6.1689858,39.1982932,5000.0,333883174817.3517,6677663496.347034
privbh_13892,private,-5.8903973,39.2529372,428.57142857142856,82160036432.99438,19170675167.69869
privbh_13896,private,-5.8892409,39.2536383,857.1428571428571,152816987574.79425,17828648550.392662
privbh_13897,private,-5.8879527,39.2552225,428.57142857142856,7132798262.207644,1664319594.5151172
privbh_13898,private,-5.8864776,39.2544744,428.57142857142856,16022251560.825344,3738525364.19258
privbh_13899,private,-5.8846347,39.2524596,428.57142857142856,10971679959.106853,2560058657.1249323
privbh_139,private,-6.1683501,39.2038098,1000.0,293057440676.75037,29305744067.675037
privbh_1390,private,-6.1675928,39.1991336,2857.142857142857,1166180451845.1067,40816315814.578735
privbh_13900,private,-5.8838286,39.2522904,714.2857142857142,50712687834.47541,7099776296.826558
privbh_13901,private,-5.8838172,39.2528478,428.57142857142856,21612397280.03981,5042892698.675956
privbh_13902,private,-5.8832188,39.255029,428.57142857142856,105262147623.63924,24561167778.849155
privbh_13907,private,-5.8846117,39.2473257,428.57142857142856,20711183785.564587,4832609549.96507
privbh_13908,private,-5.8845248,39.2472628,2000.0,15699333012.577765,784966650.6288882
privbh_1391,private,-6.1350293,39.2517668,2000.0,337915802764.47943,16895790138.223972
privbh_13910,private,-5.9736502,39.2131623,2000.0,29599221902.90465,1479961095.1452327
privbh_13911,private,-5.9743422,39.2117637,5000.0,97524431254.37834,1950488625.0875666
privbh_13912,private,-5.9747657,39.2105878,2000.0,92764546956.75797,4638227347.837898
privbh_13913,private,-5.9743781,39.2105742,2000.0,33532857395.48722,1676642869.774361
privbh_13914,private,-5.9730869,39.2125226,2000.0,187118610083.5898,9355930504.179491
privbh_13915,private,-5.9714943,39.2136521,5000.0,56041743165.11412,1120834863.3022823
privbh_13916,private,-5.972622,39.2152119,2000.0,33599683250.13721,1679984162.5068605
privbh_1392,private,-6.136197,39.2521083,1000.0,25424208539.941704,2542420853.99417
privbh_13920,private,-5.9788621,39.2231979,5000.0,81466144852.03992,1629322897.0407984
privbh_13921,private,-5.9786418,39.2233186,2000.0,62785627259.904434,3139281362.9952216
privbh_13922,private,-5.9788339,39.2236817,2000.0,23242608845.23309,1162130442.2616546
privbh_13923,private,-5.9823753,39.2225565,2000.0,35425905877.03958,1771295293.851979
privbh_13924,private,-5.980259,39.2175641,2000.0,194552220287.52005,9727611014.376003
privbh_13925,private,-5.9777779,39.2176956,2000.0,70502655262.94992,3525132763.1474957
privbh_13926,private,-5.9777671,39.217708,5000.0,68991435941.37007,1379828718.8274014
privbh_13927,private,-5.9766068,39.2188884,2000.0,66562526385.58749,3328126319.279374
privbh_13928,private,-5.9766087,39.2189242,5000.0,66578645194.612015,1331572903.8922403
privbh_13929,private,-5.9767218,39.2145738,5000.0,105568891198.73473,2111377823.9746947
privbh_1393,private,-6.1355064,39.2509124,5000.0,141378736927.87558,2827574738.5575113
privbh_13930,private,-5.9764338,39.2144978,2000.0,30573921323.85151,1528696066.1925755
privbh_13931,private,-6.385116,39.4724797,2000.0,30986219268.01268,1549310963.400634
privbh_13932,private,-6.3864605,39.471791,2000.0,27264805012.27368,1363240250.613684
privbh_13933,private,-6.3864836,39.4719546,2000.0,46339352509.48171,2316967625.474086
privbh_13934,private,-6.388118,39.4730459,2000.0,15299169418.888527,764958470.9444263
privbh_13936,private,-6.3907513,39.4736952,2000.0,15876391937.617403,793819596.8808701
privbh_1394,private,-6.1248127,39.2472156,5000.0,87522269896.85292,1750445397.9370582
privbh_13940,private,-6.3827768,39.4712008,5000.0,15872236631.563179,317444732.6312636
privbh_13941,private,-6.3820307,39.4717665,2000.0,30172032352.232338,1508601617.6116168
privbh_13946,private,-6.3820958,39.4763052,3000.0,18072974866.105267,602432495.5368422
privbh_13949,private,-6.3802423,39.471747,1285.7142857142856,28547181849.05454,2220336366.0375757
privbh_1395,private,-6.1257379,39.2474835,5000.0,19519922600.699203,390398452.0139841
privbh_13950,private,-6.3817032,39.470726,3571.428571428572,135609759556.11427,3797073267.571199
privbh_13951,private,-6.3814053,39.4699971,2000.0,46661068936.98427,2333053446.8492136
privbh_13953,private,-6.3797225,39.470072,2000.0,50841298615.20065,2542064930.7600327
privbh_13954,private,-5.879287,39.2734799,2000.0,137221844251.83113,6861092212.5915575
privbh_13955,private,-5.8788792,39.2733474,2000.0,48159402500.070206,2407970125.0035105
privbh_13956,private,-5.8795111,39.2728035,1000.0,31243996719.968292,3124399671.9968295
privbh_13957,private,-5.8798247,39.273631,3000.0,103714528280.77074,3457150942.692358
privbh_13958,private,-5.8819954,39.2743264,1000.0,62779730933.47735,6277973093.347735
privbh_13959,private,-5.8770936,39.2713206,2000.0,19353324555.509865,967666227.7754933
privbh_1396,private,-6.1265786,39.2489167,5000.0,78804435128.57004,1576088702.571401
privbh_13960,private,-5.8769029,39.2719814,1000.0,20859050795.625107,2085905079.5625105
privbh_13961,private,-5.875973,39.2707399,3000.0,88170762522.33127,2939025417.411042
privbh_13962,private,-5.8741457,39.2703552,1000.0,76500634898.38895,7650063489.838895
privbh_13964,private,-5.876725,39.268766,5000.0,34377710463.658905,687554209.2731781
privbh_13965,private,-5.8767037,39.2677535,2000.0,32934939316.097107,1646746965.8048553
privbh_13966,private,-5.8772191,39.2694839,2000.0,47439804983.10648,2371990249.1553245
privbh_13967,private,-5.8773711,39.2677575,5000.0,40065403731.52356,801308074.6304712
privbh_13968,private,-5.8788645,39.2682603,5000.0,21304853688.68676,426097073.7737352
privbh_13969,private,-5.880122,39.2679823,5000.0,8707984564.252783,174159691.28505567
privbh_1397,private,-6.1262714,39.2506742,1142.857142857143,67912678986.61328,5942359411.328662
privbh_13970,private,-5.8818432,39.26823,5000.0,50271830553.84787,1005436611.0769573
privbh_13971,private,-5.8773529,39.2656865,3000.0,10011926325.222897,333730877.5074299
privbh_13972,private,-5.8767186,39.2662211,5000.0,11786078681.368208,235721573.62736416
privbh_13973,private,-5.8768677,39.2659872,2000.0,5737585674.259358,286879283.71296793
privbh_13974,private,-5.8751379,39.2648074,5000.0,91683519200.44438,1833670384.0088878
privbh_13975,private,-5.8757292,39.2646572,3000.0,28938206641.8208,964606888.0606935
privbh_13977,private,-5.8747809,39.2615967,5000.0,16529342226.294666,330586844.52589333
privbh_13978,private,-5.8747693,39.2615718,5000.0,14391150309.54108,287823006.19082165
privbh_13979,private,-5.8747277,39.2615238,5000.0,9626955838.806421,192539116.7761284
privbh_1398,private,-6.1258911,39.2509313,2000.0,59820081023.66135,2991004051.1830673
privbh_13980,private,-5.8747254,39.2615835,5000.0,11322594963.914454,226451899.27828908
privbh_13981,private,-5.8747018,39.2610388,5000.0,52619553181.703156,1052391063.6340631
privbh_13982,private,-5.8758035,39.2587302,5000.0,219384060851.8525,4387681217.03705
privbh_13983,private,-5.8764063,39.2585449,2000.0,163155320429.74496,8157766021.487247
privbh_13984,private,-5.8766126,39.2579234,5000.0,62697668124.37767,1253953362.4875534
privbh_13985,private,-5.8778313,39.2581282,2000.0,34735263217.486015,1736763160.8743007
privbh_13986,private,-5.8760408,39.257351,2000.0,16048947405.59277,802447370.2796385
privbh_13987,private,-6.0595616,39.4158298,2000.0,53747022229.78188,2687351111.4890943
privbh_13988,private,-6.0587429,39.4148879,2000.0,80318508688.97015,4015925434.4485073
privbh_13989,private,-6.0587142,39.4143747,2000.0,140926601874.73227,7046330093.736612
privbh_1399,private,-6.1274817,39.2517633,285.7142857142857,5693203026.055867,1992621059.1195536
privbh_13990,private,-6.0591317,39.413405,2000.0,22532693338.312267,1126634666.9156134
privbh_13991,private,-6.0593807,39.4136259,2000.0,95273305202.42256,4763665260.121128
privbh_13992,private,-6.0581996,39.4130644,2000.0,150429650367.84222,7521482518.392112
privbh_13993,private,-6.0583674,39.4122244,3000.0,53759429942.08703,1791980998.0695677
privbh_13994,private,-6.0583747,39.4119669,2000.0,42604601591.24515,2130230079.5622573
privbh_13995,private,-6.0574453,39.4111154,2000.0,20777085364.553116,1038854268.2276558
privbh_13996,private,-6.0580319,39.414947,2000.0,77124873313.99081,3856243665.6995406
privbh_13997,private,-6.04057,39.4075667,2000.0,27529901995.82234,1376495099.7911167
privbh_13998,private,-6.0416029,39.4067317,2000.0,9555837666.91666,477791883.34583306
privbh_13999,private,-6.0426889,39.4054599,2000.0,74549634213.19221,3727481710.6596103
privbh_140,private,-6.1690529,39.2041424,20000.0,110245455715.17957,551227278.5758978
privbh_1400,private,-6.1263411,39.2531927,2000.0,107845292476.79636,5392264623.839818
privbh_14000,private,-6.0429152,39.4044397,2000.0,12622789820.939472,631139491.0469736
privbh_14005,private,-6.1653246,39.4339448,2000.0,51529137848.95716,2576456892.447858
privbh_14006,private,-6.1671441,39.4330824,2000.0,31087308298.98329,1554365414.9491646
privbh_14007,private,-6.1690505,39.4315791,2000.0,11150936849.095213,557546842.4547607
privbh_14008,private,-6.1689734,39.4350799,2000.0,129634448696.74539,6481722434.83727
privbh_14009,private,-6.1704861,39.4343656,2000.0,43681353323.652596,2184067666.1826296
privbh_1401,private,-6.1501779,39.2591339,3000.0,85921388948.42517,2864046298.280839
privbh_14010,private,-6.1703525,39.4351524,2000.0,115204022247.0152,5760201112.3507595
privbh_14011,private,-6.1712835,39.4344077,2000.0,24807453743.227577,1240372687.1613789
privbh_14012,private,-6.1669041,39.4366434,2000.0,85803814241.2799,4290190712.063995
privbh_14013,private,-6.1659885,39.4357467,2000.0,128947714891.11346,6447385744.555673
privbh_14014,private,-6.1668425,39.4321902,1000.0,19191874424.83748,1919187442.4837477
privbh_14015,private,-6.1658312,39.4319285,2000.0,84276859089.95901,4213842954.4979506
privbh_14016,private,-6.1670719,39.4312943,2000.0,68486453853.44037,3424322692.6720185
privbh_14017,private,-6.166117,39.4305002,2000.0,17601100995.796158,880055049.7898079
privbh_14018,private,-6.1652733,39.431448,2000.0,25399938477.63315,1269996923.8816574
privbh_1402,private,-6.1506748,39.2598924,3000.0,34982220025.39487,1166074000.8464954
privbh_14020,private,-6.1621583,39.4293061,2000.0,17161725091.807436,858086254.5903718
privbh_14021,private,-6.1613874,39.4292992,2000.0,53313086716.7647,2665654335.8382354
privbh_14024,private,-6.1315982,39.3174268,2000.0,39333941625.11714,1966697081.255857
privbh_14026,private,-6.1276362,39.3170258,2000.0,63609267660.77513,3180463383.038757
privbh_14027,private,-6.1268213,39.3176096,714.2857142857142,50173593605.41715,7024303104.758403
privbh_14028,private,-6.1259259,39.3181441,2000.0,10574883302.078087,528744165.10390437
privbh_14029,private,-6.1253833,39.3179162,2000.0,22319030767.70546,1115951538.385273
privbh_1403,private,-6.1513206,39.2601141,2000.0,55951222946.59574,2797561147.3297873
privbh_14033,private,-6.1199131,39.3179487,2000.0,32440889733.0804,1622044486.6540198
privbh_14035,private,-6.1151995,39.3218541,857.1428571428571,83542727875.81325,9746651585.511545
privbh_14036,private,-6.115264,39.3229106,1000.0,5446614503.32057,544661450.332057
privbh_14037,private,-6.113895,39.3225933,2000.0,30718603272.80622,1535930163.640311
privbh_14040,private,-6.1110378,39.3248104,285.7142857142857,76150724426.47816,26652753549.267357
privbh_14041,private,-6.1125443,39.3245922,2000.0,5098826684.048263,254941334.2024131
privbh_14042,private,-6.1079917,39.3239395,714.2857142857142,13429306216.023226,1880102870.2432518
privbh_14043,private,-6.1076946,39.3254148,5000.0,8530312273.083293,170606245.46166587
privbh_14045,private,-6.1067235,39.3272536,3000.0,19848704571.39689,661623485.7132297
privbh_14046,private,-6.1312644,39.4242229,2000.0,135109431929.11113,6755471596.455556
privbh_14047,private,-6.1316292,39.4242233,2000.0,320850312933.3547,16042515646.667734
privbh_14048,private,-6.1324732,39.4249307,2000.0,408392231362.606,20419611568.1303
privbh_1405,private,-6.153127,39.2600542,3000.0,13640800008.008177,454693333.60027254
privbh_14051,private,-6.1464786,39.4294991,3000.0,17451329921.613575,581710997.3871192
privbh_14052,private,-6.1476344,39.4279688,2000.0,15286437614.08458,764321880.704229
privbh_14053,private,-6.1496974,39.4307745,2000.0,37915369268.254684,1895768463.412734
privbh_14056,private,-6.1493876,39.4249965,2000.0,9505892959.824831,475294647.9912415
privbh_14057,private,-6.148906,39.424468,2000.0,50745632551.58232,2537281627.579116
privbh_1406,private,-6.1524107,39.2578935,3000.0,139331256019.3259,4644375200.6441965
privbh_14060,private,-6.1445546,39.4245928,2000.0,23239558180.96902,1161977909.0484512
privbh_14062,private,-6.1540361,39.3299605,428.57142857142856,10253911326.29978,2392579309.469949
privbh_14064,private,-6.1548834,39.3301268,2000.0,31559589565.441704,1577979478.2720852
privbh_14065,private,-6.1553577,39.3302081,857.1428571428571,6127290471.93266,714850555.0588104
privbh_14066,private,-6.1560619,39.3293316,2000.0,13219693343.543829,660984667.1771915
privbh_14068,private,-6.1566013,39.3294269,2000.0,7997455849.111289,399872792.45556444
privbh_1407,private,-6.1530154,39.2572195,285.7142857142857,18952327560.84116,6633314646.294406
privbh_14072,private,-6.1588035,39.3269471,2000.0,5503109677.8130455,275155483.8906523
privbh_14073,private,-6.1585487,39.3251946,2000.0,16322032946.736204,816101647.3368102
privbh_14074,private,-6.1579769,39.3242124,2000.0,34402616271.44783,1720130813.5723915
privbh_14077,private,-6.1583095,39.3202818,2000.0,18946591513.583344,947329575.6791672
privbh_1408,private,-6.1519283,39.2578937,1714.2857142857142,193683906257.86774,11298227865.042286
privbh_14080,private,-6.1592331,39.3224715,2000.0,15371371829.267887,768568591.4633944
privbh_14087,private,-6.1536756,39.3221121,2000.0,20768769892.38871,1038438494.6194354
privbh_14088,private,-6.154287,39.3235541,2000.0,9863599320.763987,493179966.0381993
privbh_1409,private,-6.1508532,39.256506,2000.0,17438034799.682045,871901739.9841021
privbh_14090,private,-6.154724,39.322981,2000.0,11120900410.952522,556045020.547626
privbh_14093,private,-6.1524956,39.3276537,2000.0,16967326569.768957,848366328.4884479
privbh_14098,private,-6.1065875,39.4174074,2000.0,9986929120.4721,499346456.023605
privbh_14099,private,-6.1027262,39.4042659,285.7142857142857,16024928603.823713,5608725011.3383
privbh_141,private,-6.1665359,39.2058171,714.2857142857142,475938547184.93884,66631396605.89144
privbh_1410,private,-6.1503539,39.2566554,2000.0,54188308203.18084,2709415410.159042
privbh_14102,private,-6.1037042,39.3972519,428.57142857142856,76392326190.48505,17824876111.11318
privbh_14109,private,-6.107507,39.4149536,285.7142857142857,9744153896.732885,3410453863.85651
privbh_1411,private,-6.1514878,39.2590636,5000.0,57297358728.66973,1145947174.5733948
privbh_14117,private,-6.0987852,39.4081023,285.7142857142857,10579093123.067533,3702682593.073636
privbh_14118,private,-6.1765629,39.3726683,2000.0,19929319353.58107,996465967.6790535
privbh_14119,private,-6.1767335,39.3771925,857.1428571428571,31357524400.21721,3658377846.692008
privbh_1412,private,-6.1498328,39.2591995,2000.0,9152284716.49431,457614235.82471555
privbh_14122,private,-6.1719323,39.3929204,2142.8571428571427,26580226157.999126,1240410554.0399594
privbh_14123,private,-6.1710427,39.3919336,2000.0,44906607035.24444,2245330351.762222
privbh_1413,private,-6.1498983,39.2598832,2142.8571428571427,50758630698.15846,2368736099.247395
privbh_14134,private,-6.1602145,39.3889969,5000.0,47742405242.57751,954848104.8515501
privbh_14135,private,-6.1602167,39.3890033,2000.0,49399561622.76993,2469978081.1384964
privbh_14136,private,-6.1602793,39.3882921,2000.0,10191920016.181004,509596000.80905014
privbh_14138,private,-6.1617299,39.3891863,2000.0,13678077731.343885,683903886.5671943
privbh_14139,private,-6.1592271,39.3878779,2000.0,41270048455.30252,2063502422.765126
privbh_1414,private,-6.1502134,39.2598956,3000.0,157996571520.78552,5266552384.026184
privbh_14141,private,-6.1587916,39.3871532,2000.0,24568127427.135414,1228406371.3567708
privbh_14145,private,-6.1614481,39.3818135,2000.0,21286033212.776703,1064301660.6388351
privbh_14146,private,-6.1636008,39.3819932,2000.0,13236080279.416138,661804013.970807
privbh_14148,private,-6.1646348,39.3837079,2000.0,7201111059.938487,360055552.99692434
privbh_14149,private,-6.1651407,39.3834615,571.4285714285714,49714575476.909195,8700050708.459108
privbh_1415,private,-6.1525934,39.2611676,2000.0,77486043402.39703,3874302170.119852
privbh_14150,private,-6.1648156,39.3839112,571.4285714285714,26261095789.047005,4595691763.083225
privbh_14152,private,-6.1678185,39.3824942,2000.0,16193699626.394447,809684981.3197223
privbh_14153,private,-6.1682502,39.3825298,2000.0,8443406354.214592,422170317.7107296
privbh_14154,private,-6.1672925,39.3816047,2000.0,16102264007.47681,805113200.3738406
privbh_14156,private,-6.1680583,39.38108,2000.0,27802448743.039467,1390122437.1519732
privbh_14158,private,-6.1676526,39.3798172,2000.0,51522057439.81195,2576102871.9905977
privbh_14159,private,-6.1682695,39.3795583,2000.0,11754479944.7576,587723997.2378801
privbh_1416,private,-6.1526151,39.2581001,3000.0,199329612967.83423,6644320432.261141
privbh_14160,private,-6.1687136,39.3792559,1285.7142857142856,10007554192.849123,778365326.1104875
privbh_14161,private,-6.1717187,39.3798663,2000.0,22730302047.60744,1136515102.380372
privbh_14162,private,-6.1720557,39.380856,2000.0,29794578386.81039,1489728919.3405197
privbh_14163,private,-6.1719337,39.3816088,2000.0,22662235528.54376,1133111776.427188
privbh_14164,private,-6.1710409,39.381821,2000.0,19131970145.13411,956598507.2567055
